,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
741,0.971830986,0.028169014,0.079365079,0.047619048,0.126984127,0.031746032,0.714285714,1,0.644067797,0.016949153,0.033898305,0.169491525,0.13559322
742,0.971830986,0.028169014,0.016129032,0.080645161,0.177419355,0.048387097,0.677419355,1,0.701754386,0.01754386,0,0.175438596,0.105263158
743,0.945205479,0.054794521,0,0.115384615,0.038461538,0.134615385,0.711538462,1,0.62295082,0.032786885,0.016393443,0.180327869,0.147540984
744,0.958333333,0.041666667,0,0.169811321,0.056603774,0.226415094,0.547169811,1,0.698113208,0,0.037735849,0.20754717,0.056603774
745,0.958333333,0.041666667,0,0.098039216,0.019607843,0.31372549,0.568627451,1,0.754716981,0.037735849,0.018867925,0.169811321,0.018867925
746,0.985714286,0.014285714,0.018518519,0,0.055555556,0.185185185,0.740740741,1,0.650793651,0.095238095,0,0.142857143,0.111111111
747,1,0,0.017857143,0,0.089285714,0.160714286,0.732142857,1,0.619047619,0.142857143,0.031746032,0.142857143,0.063492063
748,0.958333333,0.041666667,0.074074074,0,0,0.277777778,0.648148148,1,0.6,0.116666667,0.016666667,0.216666667,0.05
749,1,0,0.177419355,0.016129032,0.016129032,0.193548387,0.596774194,1,0.607142857,0.053571429,0.071428571,0.214285714,0.053571429
750,0.971830986,0.028169014,0.049180328,0.032786885,0.131147541,0.098360656,0.68852459,1,0.678571429,0.071428571,0.071428571,0.142857143,0.035714286
751,1,0,0.06779661,0.016949153,0.084745763,0.169491525,0.661016949,1,0.515625,0.171875,0.03125,0.234375,0.046875
752,1,0,0.079365079,0.015873016,0.126984127,0.031746032,0.746031746,1,0.634920635,0.047619048,0,0.158730159,0.158730159
753,0.971830986,0.028169014,0.098360656,0.032786885,0.081967213,0.114754098,0.672131148,1,0.620689655,0.051724138,0.051724138,0.189655172,0.086206897
754,0.958333333,0.041666667,0.118644068,0.06779661,0.033898305,0.118644068,0.661016949,1,0.654545455,0.018181818,0.090909091,0.163636364,0.072727273
755,0.985714286,0.014285714,0.15,0.066666667,0.016666667,0.116666667,0.65,1,0.533333333,0.05,0.083333333,0.216666667,0.116666667
756,0.985714286,0.014285714,0,0.115384615,0.038461538,0.269230769,0.576923077,1,0.690909091,0.090909091,0.054545455,0.163636364,0
757,0.958333333,0.041666667,0,0.156862745,0.019607843,0.235294118,0.588235294,1,0.709090909,0.018181818,0.018181818,0.181818182,0.072727273
758,0.985714286,0.014285714,0.056603774,0.094339623,0,0.245283019,0.603773585,1,0.714285714,0,0.017857143,0.160714286,0.107142857
759,0.971830986,0.028169014,0.122807018,0.01754386,0,0.280701754,0.578947368,1,0.654545455,0.054545455,0.036363636,0.218181818,0.036363636
760,0.945205479,0.054794521,0.019607843,0.156862745,0,0.235294118,0.588235294,1,0.642857143,0,0.035714286,0.214285714,0.107142857
761,0.932432432,0.067567568,0.038461538,0,0,0.288461538,0.673076923,1,0.745454545,0.036363636,0.018181818,0.145454545,0.054545455
762,0.92,0.08,0.038461538,0.019230769,0,0.307692308,0.634615385,1,0.788461538,0.019230769,0.019230769,0.153846154,0.019230769
763,0.971830986,0.028169014,0,0.04,0,0.28,0.68,1,0.666666667,0.1,0.016666667,0.15,0.066666667
764,0.958333333,0.041666667,0.037735849,0.056603774,0.018867925,0.283018868,0.603773585,1,0.754716981,0.037735849,0.037735849,0.150943396,0.018867925
765,0.971830986,0.028169014,0.103448276,0.120689655,0.034482759,0.25862069,0.482758621,1,0.68,0,0.06,0.26,0
766,1,0,0.116666667,0.083333333,0.05,0.266666667,0.483333333,1,0.74,0,0.02,0.24,0
767,1,0,0.068965517,0.137931034,0.068965517,0.189655172,0.534482759,1,0.586206897,0.051724138,0,0.275862069,0.086206897
768,0.985714286,0.014285714,0.0625,0.046875,0.15625,0.15625,0.578125,1,0.75,0.038461538,0,0.211538462,0
769,0.945205479,0.054794521,0.033333333,0,0.133333333,0.133333333,0.7,1,0.745454545,0.054545455,0.018181818,0.145454545,0.036363636
770,0.92,0.08,0.06557377,0.016393443,0.114754098,0.147540984,0.655737705,1,0.82,0,0.02,0.16,0
771,0.958333333,0.041666667,0.05,0.016666667,0.116666667,0.2,0.616666667,1,0.722222222,0.074074074,0,0.203703704,0
772,0.985714286,0.014285714,0.033898305,0.610169492,0.118644068,0.016949153,0.220338983,1,0.1,0.066666667,0.1,0.633333333,0.1
773,0.945205479,0.054794521,0.052631579,0.684210526,0.070175439,0.087719298,0.105263158,1,0.053571429,0.035714286,0.089285714,0.75,0.071428571
774,1,0,0.089285714,0.607142857,0.017857143,0.071428571,0.214285714,1,0.181818182,0,0.181818182,0.545454545,0.090909091
775,0.971830986,0.028169014,0.054545455,0.618181818,0.036363636,0.054545455,0.236363636,1,0.150943396,0.056603774,0.264150943,0.528301887,0
776,0.971830986,0.028169014,0.036363636,0.363636364,0.054545455,0.145454545,0.4,1,0.490909091,0,0.036363636,0.381818182,0.090909091
777,0.985714286,0.014285714,0,0.34,0,0.22,0.44,1,0.553571429,0,0.053571429,0.285714286,0.107142857
778,0.985714286,0.014285714,0,0.636363636,0.090909091,0,0.272727273,1,0.116666667,0.1,0.183333333,0.533333333,0.066666667
779,0.945205479,0.054794521,0.018518519,0.018518519,0.055555556,0.185185185,0.722222222,1,0.666666667,0.066666667,0,0.166666667,0.1
780,0.985714286,0.014285714,0.036363636,0.018181818,0.054545455,0.218181818,0.672727273,1,0.719298246,0.070175439,0.035087719,0.122807018,0.052631579
781,0.971830986,0.028169014,0.019607843,0.098039216,0,0.196078431,0.68627451,1,0.677966102,0.033898305,0.033898305,0.13559322,0.118644068
782,0.985714286,0.014285714,0.056603774,0.20754717,0,0.132075472,0.603773585,1,0.625,0,0.107142857,0.160714286,0.107142857
783,1,0,0.034482759,0.103448276,0.103448276,0.172413793,0.586206897,1,0.576271186,0.118644068,0.033898305,0.237288136,0.033898305
784,1,0,0.017857143,0.035714286,0.089285714,0.232142857,0.625,1,0.672413793,0.120689655,0.017241379,0.172413793,0.017241379
785,0.985714286,0.014285714,0.033333333,0.1,0.133333333,0.1,0.633333333,1,0.610169492,0.084745763,0.016949153,0.220338983,0.06779661
786,0.945205479,0.054794521,0.05,0.1,0.116666667,0.1,0.633333333,1,0.666666667,0,0.055555556,0.203703704,0.074074074
787,0.985714286,0.014285714,0.018518519,0.62962963,0.055555556,0.018518519,0.277777778,1,0.178571429,0.053571429,0.232142857,0.482142857,0.053571429
788,0.985714286,0.014285714,0.050847458,0.627118644,0.101694915,0,0.220338983,1,0.150943396,0,0.20754717,0.58490566,0.056603774
789,0.945205479,0.054794521,0.033898305,0.677966102,0.118644068,0,0.169491525,1,0.033898305,0.016949153,0.084745763,0.728813559,0.13559322
790,0.958333333,0.041666667,0.086206897,0.637931034,0.051724138,0,0.224137931,1,0,0.071428571,0.267857143,0.625,0.035714286
791,0.945205479,0.054794521,0,0.647058824,0.019607843,0.019607843,0.31372549,1,0.142857143,0.107142857,0.285714286,0.464285714,0
792,0.932432432,0.067567568,0,0.678571429,0.107142857,0.071428571,0.142857143,1,0.16,0,0.16,0.68,0
793,0.945205479,0.054794521,0.035087719,0.070175439,0.087719298,0.122807018,0.684210526,1,0.672413793,0,0,0.189655172,0.137931034
794,0.985714286,0.014285714,0.087719298,0.210526316,0.035087719,0.175438596,0.49122807,1,0.563636364,0,0.054545455,0.290909091,0.090909091
795,0.985714286,0.014285714,0,0.677966102,0.152542373,0.06779661,0.101694915,1,0.01754386,0.122807018,0.122807018,0.736842105,0
796,1,0,0.015873016,0.619047619,0.19047619,0.031746032,0.142857143,1,0.053571429,0.107142857,0.107142857,0.732142857,0
797,0.985714286,0.014285714,0.014492754,0.594202899,0.260869565,0,0.130434783,1,0.017857143,0.089285714,0.017857143,0.857142857,0.017857143
798,0.945205479,0.054794521,0.032786885,0.639344262,0.147540984,0.016393443,0.163934426,1,0.054545455,0.054545455,0.109090909,0.745454545,0.036363636
799,0.932432432,0.067567568,0,0.630769231,0.230769231,0.030769231,0.107692308,1,0.037037037,0.037037037,0,0.888888889,0.037037037
800,0.945205479,0.054794521,0.090909091,0.745454545,0,0.018181818,0.145454545,1,0,0.019230769,0.307692308,0.653846154,0.019230769
801,0.932432432,0.067567568,0.118644068,0.644067797,0.033898305,0.016949153,0.186440678,1,0.02,0,0.3,0.68,0
802,0.958333333,0.041666667,0.120689655,0.672413793,0.017241379,0.017241379,0.172413793,1,0.018867925,0,0.264150943,0.660377358,0.056603774
803,0.985714286,0.014285714,0.114754098,0.590163934,0.06557377,0.06557377,0.163934426,1,0.032258065,0.048387097,0.048387097,0.725806452,0.14516129
804,0.985714286,0.014285714,0.105263158,0.684210526,0.01754386,0.052631579,0.140350877,1,0.016129032,0.032258065,0.096774194,0.693548387,0.161290323
805,0.985714286,0.014285714,0.035714286,0.625,0.071428571,0.053571429,0.214285714,1,0.15,0.033333333,0.083333333,0.6,0.133333333
806,0.971830986,0.028169014,0.087719298,0.50877193,0.035087719,0.01754386,0.350877193,1,0.122807018,0.122807018,0.280701754,0.473684211,0
807,0.971830986,0.028169014,0.052631579,0.666666667,0.070175439,0.070175439,0.140350877,1,0.072727273,0.036363636,0.163636364,0.672727273,0.054545455
808,0.985714286,0.014285714,0.035087719,0.666666667,0.087719298,0.052631579,0.157894737,1,0.142857143,0,0.107142857,0.642857143,0.107142857
809,0.971830986,0.028169014,0,0.673076923,0.038461538,0,0.288461538,1,0.175438596,0.035087719,0.228070175,0.473684211,0.087719298
810,0.971830986,0.028169014,0,0.092592593,0.074074074,0,0.833333333,1,0.588235294,0.029411765,0,0.147058824,0.235294118
811,1,0,0.036363636,0.109090909,0.054545455,0.054545455,0.745454545,1,0.640625,0,0,0.140625,0.21875
812,0.932432432,0.067567568,0,0.764705882,0.019607843,0.019607843,0.196078431,1,0.072727273,0.036363636,0.254545455,0.581818182,0.054545455
813,0.932432432,0.067567568,0,0.694915254,0.152542373,0.016949153,0.13559322,1,0.071428571,0,0.053571429,0.767857143,0.107142857
814,0.958333333,0.041666667,0,0.666666667,0.166666667,0,0.166666667,1,0.125,0,0.053571429,0.714285714,0.107142857
815,0.958333333,0.041666667,0,0.672413793,0.137931034,0.068965517,0.120689655,1,0.111111111,0.018518519,0.092592593,0.722222222,0.055555556
816,0.945205479,0.054794521,0,0.759259259,0.074074074,0.055555556,0.111111111,1,0.105263158,0,0.070175439,0.701754386,0.122807018
817,0.985714286,0.014285714,0.018518519,0.648148148,0.055555556,0.018518519,0.259259259,1,0.196428571,0.017857143,0.196428571,0.5,0.089285714
818,0.958333333,0.041666667,0.070175439,0.596491228,0.052631579,0.122807018,0.157894737,1,0.116666667,0.05,0.016666667,0.7,0.116666667
819,1,0,0.018518519,0.685185185,0.055555556,0.092592593,0.148148148,1,0.131147541,0.049180328,0.06557377,0.62295082,0.131147541
820,1,0,0.063492063,0.634920635,0.142857143,0.031746032,0.126984127,1,0.01754386,0.070175439,0.105263158,0.754385965,0.052631579
821,1,0,0.032786885,0.639344262,0.147540984,0,0.180327869,1,0.047619048,0.079365079,0.047619048,0.698412698,0.126984127
822,1,0,0.035087719,0.087719298,0.087719298,0,0.789473684,1,0.615384615,0.030769231,0.030769231,0.123076923,0.2
823,0.945205479,0.054794521,0.034482759,0.051724138,0.103448276,0.034482759,0.775862069,1,0.603174603,0.031746032,0.015873016,0.174603175,0.174603175
824,1,0,0,0.150943396,0.056603774,0,0.79245283,1,0.569230769,0.061538462,0.092307692,0.107692308,0.169230769
825,0.971830986,0.028169014,0,0.06557377,0.180327869,0.049180328,0.704918033,1,0.677966102,0.050847458,0,0.169491525,0.101694915
826,0.92,0.08,0,0.050847458,0.152542373,0.06779661,0.728813559,1,0.745454545,0.018181818,0.018181818,0.145454545,0.072727273
827,0.945205479,0.054794521,0.050847458,0.050847458,0.101694915,0.13559322,0.661016949,1,0.735849057,0.018867925,0.056603774,0.150943396,0.037735849
828,0.932432432,0.067567568,0,0.053571429,0.107142857,0.196428571,0.642857143,1,0.740740741,0.037037037,0,0.185185185,0.037037037
829,0.92,0.08,0.051724138,0,0.086206897,0.224137931,0.637931034,1,0.784313725,0,0.019607843,0.176470588,0.019607843
830,0.945205479,0.054794521,0,0.071428571,0.107142857,0.214285714,0.607142857,1,0.803921569,0,0.019607843,0.156862745,0.019607843
831,0.92,0.08,0,0.051724138,0.137931034,0.155172414,0.655172414,1,0.803921569,0,0.019607843,0.156862745,0.019607843
832,0.971830986,0.028169014,0.016393443,0.081967213,0.163934426,0.098360656,0.639344262,1,0.631578947,0.105263158,0.035087719,0.210526316,0.01754386
833,1,0,0,0.166666667,0.166666667,0.05,0.616666667,1,0.573770492,0.06557377,0,0.245901639,0.114754098
834,0.971830986,0.028169014,0,0.0625,0.21875,0.03125,0.6875,1,0.666666667,0.087719298,0.035087719,0.175438596,0.035087719
835,0.985714286,0.014285714,0.050847458,0,0.101694915,0.06779661,0.779661017,1,0.46969697,0.212121212,0.121212121,0.166666667,0.03030303
836,0.884615385,0.115384615,0.019230769,0,0.019230769,0.288461538,0.673076923,1,0.788461538,0.019230769,0,0.173076923,0.019230769
837,0.907894737,0.092105263,0.086206897,0.103448276,0.051724138,0.206896552,0.551724138,1,0.603773585,0.037735849,0.018867925,0.320754717,0.018867925
838,0.945205479,0.054794521,0.046875,0.0625,0.171875,0.03125,0.6875,1,0.696428571,0,0,0.196428571,0.107142857
