,"('S', ('VP',))","('S', ('NP', 'S'))","('S', ('S', 'NP'))","('S', ('NP', 'VP'))","('S', ('VP', 'NP'))","('VP', ('V', 'NP'))","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('VP', 'NP'))","('VP', ('V',))","('NP', ('NP', 'NP'))","('NP', 'np')","('V', 'v')"
646,0.25,0.0,0.0,0.75,0.0,0.0,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,1.0,1.0
647,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
648,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
649,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
650,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
651,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,1.0
652,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
653,0.45,0.0,0.0,0.55,0.0,0.0,0.32142857142857145,0.0,0.2857142857142857,0.39285714285714285,0.0,1.0,1.0
654,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
655,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
656,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
657,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
658,0.25,0.0,0.2857142857142857,0.4642857142857143,0.0,0.0,0.35,0.0,0.0,0.65,0.0,1.0,1.0
659,0.5,0.0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.7,0.0,0.0,0.3,0.0,1.0,1.0
660,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,1.0
661,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
662,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
663,1.0,0.0,0.0,0.0,0.0,0.0,0.5483870967741935,0.0967741935483871,0.25806451612903225,0.0967741935483871,0.0,1.0,1.0
664,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
665,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
666,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
667,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
668,1.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.15151515151515152,0.24242424242424243,0.15151515151515152,0.0,1.0,1.0
669,0.3,0.0,0.0,0.7,0.0,0.0,0.21428571428571427,0.0,0.2857142857142857,0.5,0.0,1.0,1.0
670,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
671,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
672,1.0,0.0,0.0,0.0,0.0,0.0,0.5483870967741935,0.0967741935483871,0.25806451612903225,0.0967741935483871,0.0,1.0,1.0
673,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
674,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
675,0.75,0.0,0.0,0.25,0.0,0.0,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,1.0,1.0
676,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
677,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
678,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
679,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
680,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
681,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
682,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
683,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
684,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
685,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
686,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
687,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
688,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,1.0
689,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
690,0.35714285714285715,0.0,0.2857142857142857,0.35714285714285715,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0
691,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
692,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
693,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
694,0.32142857142857145,0.0,0.2857142857142857,0.39285714285714285,0.0,0.0,0.45,0.0,0.0,0.55,0.0,1.0,1.0
695,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,1.0
696,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
697,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
698,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
699,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
700,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
701,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
702,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,1.0
703,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,0.0,0.75,0.0,0.0,0.25,0.0,1.0,1.0
704,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
705,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
706,0.32142857142857145,0.0,0.2857142857142857,0.39285714285714285,0.0,0.0,0.45,0.0,0.0,0.55,0.0,1.0,1.0
707,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
708,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
709,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
710,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
711,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
712,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
713,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
714,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
715,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
716,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
717,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
718,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
719,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
720,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
721,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
722,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
723,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
724,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
725,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
726,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
727,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
728,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
729,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
730,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
731,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
732,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
733,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
734,0.15,0.0,0.0,0.85,0.0,0.35,0.0,0.0,0.0,0.65,0.125,0.875,1.0
735,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
736,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
737,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
738,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
739,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
740,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
741,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
742,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
743,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
744,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
745,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
746,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
747,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
748,0.45,0.0,0.0,0.55,0.0,0.0,0.32142857142857145,0.0,0.2857142857142857,0.39285714285714285,0.0,1.0,1.0
749,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
750,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
751,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
752,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
753,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
754,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
755,0.75,0.0,0.0,0.25,0.0,0.0,0.5357142857142857,0.0,0.2857142857142857,0.17857142857142858,0.0,1.0,1.0
756,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
757,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
758,0.17857142857142858,0.0,0.2857142857142857,0.5357142857142857,0.0,0.0,0.25,0.0,0.0,0.75,0.0,1.0,1.0
759,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
760,0.39285714285714285,0.0,0.2857142857142857,0.32142857142857145,0.0,0.0,0.55,0.0,0.0,0.45,0.0,1.0,1.0
761,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
762,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
763,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
764,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
765,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
766,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
767,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
768,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
769,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
770,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
771,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
772,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
773,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
774,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
775,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
776,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
777,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
778,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
779,0.0967741935483871,0.0967741935483871,0.25806451612903225,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
780,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
781,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
782,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
783,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
784,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
785,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
786,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
787,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
788,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
789,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
790,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
791,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
792,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
793,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
794,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
795,0.125,0.125,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
796,0.0967741935483871,0.0967741935483871,0.25806451612903225,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
797,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
798,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
799,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
800,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
801,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
802,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
803,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
804,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
805,0.3,0.0,0.0,0.7,0.0,0.0,0.21428571428571427,0.0,0.2857142857142857,0.5,0.0,1.0,1.0
806,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
807,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
808,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
809,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
810,0.0967741935483871,0.0967741935483871,0.25806451612903225,0.5483870967741935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
811,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
812,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
813,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
814,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
815,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
816,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
817,0.125,0.125,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
818,0.4,0.0,0.0,0.6,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,1.0,1.0
819,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
820,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
821,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
822,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
823,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
824,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
825,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
826,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
827,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
828,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
829,1.0,0.0,0.0,0.0,0.0,0.0,0.5483870967741935,0.0967741935483871,0.25806451612903225,0.0967741935483871,0.0,1.0,1.0
830,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
831,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
832,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
833,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.2,0.0,0.0,0.8,0.0,1.0,1.0
834,0.55,0.0,0.0,0.45,0.0,0.0,0.39285714285714285,0.0,0.2857142857142857,0.32142857142857145,0.0,1.0,1.0
835,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
836,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.25,0.125,0.0,1.0,1.0
837,1.0,0.0,0.0,0.0,0.0,0.0,0.5483870967741935,0.0967741935483871,0.25806451612903225,0.0967741935483871,0.0,1.0,1.0
838,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
839,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,0.0,0.15,0.0,0.0,0.85,0.0,1.0,1.0
840,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
841,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
842,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
843,0.8,0.0,0.0,0.2,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,1.0,1.0
844,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
845,0.15,0.0,0.0,0.85,0.0,0.0,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.0,1.0,1.0
846,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
847,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,0.85,0.0,0.0,0.15,0.0,1.0,1.0
848,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
849,0.625,0.125,0.25,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0
850,0.2,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,1.0
851,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
852,0.85,0.0,0.0,0.15,0.0,0.0,0.6071428571428571,0.0,0.2857142857142857,0.10714285714285714,0.0,1.0,1.0
853,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
854,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
855,0.65,0.0,0.0,0.0,0.35,0.0,0.85,0.0,0.0,0.15,0.125,0.875,1.0
