,"('S', ('VP',))","('S', ('VP', 'NP'))","('S', ('S', 'NP'))","('S', ('NP', 'VP'))","('S', ('NP', 'S'))","('VP', ('NP', 'V'))","('VP', ('VP', 'NP'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('NP', 'np')","('NP', ('NP', 'NP'))","('V', 'v')"
680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
685,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
689,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.2,0.0,0.0,0.0,0.8,1.0,0.0,1.0
690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
693,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
694,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
695,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
696,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
697,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0
698,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
704,0.2857142857142857,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
705,0.23076923076923078,0.0,0.0,0.5384615384615384,0.23076923076923078,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
712,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
713,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
714,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
715,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
719,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
720,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
725,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
726,0.6,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.875,0.125,1.0
727,0.6,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.875,0.125,1.0
728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
729,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
730,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
735,0.6,0.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.875,0.125,1.0
736,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.0,1.0
737,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.23076923076923078,0.3076923076923077,0.46153846153846156,1.0,0.0,1.0
738,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
739,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
740,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
742,0.16666666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
743,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
747,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
748,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
749,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
750,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
751,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
752,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
757,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.2,0.0,0.0,0.0,0.8,1.0,0.0,1.0
758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
763,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
764,0.46153846153846156,0.3076923076923077,0.0,0.0,0.23076923076923078,0.7,0.0,0.0,0.0,0.3,1.0,0.0,1.0
765,0.46153846153846156,0.3076923076923077,0.0,0.0,0.23076923076923078,0.7,0.0,0.0,0.0,0.3,1.0,0.0,1.0
766,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
767,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
768,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
769,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
770,0.46153846153846156,0.3076923076923077,0.0,0.0,0.23076923076923078,0.7,0.0,0.0,0.0,0.3,1.0,0.0,1.0
771,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
781,0.5263157894736842,0.0,0.0,0.0,0.47368421052631576,0.1,0.0,0.0,0.4,0.5,1.0,0.0,1.0
782,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
783,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
784,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
785,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
786,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
787,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
788,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
789,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
790,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
791,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
793,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
794,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
795,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
796,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
797,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
798,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
799,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
805,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.26666666666666666,0.06666666666666667,1.0,0.0,1.0
806,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.26666666666666666,0.06666666666666667,1.0,0.0,1.0
807,1.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.4117647058823529,0.23529411764705882,0.17647058823529413,1.0,0.0,1.0
808,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.25,0.125,1.0,0.0,1.0
809,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
810,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
811,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
813,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
815,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
816,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
817,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
818,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
819,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
820,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
821,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
829,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
830,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
831,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
832,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
833,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
834,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
835,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
838,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
839,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
840,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
841,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
842,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
843,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
844,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
845,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
846,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
847,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
848,0.375,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
849,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
850,0.2857142857142857,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
851,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
853,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
854,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
856,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
857,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
858,0.46153846153846156,0.3076923076923077,0.0,0.0,0.23076923076923078,0.7,0.0,0.0,0.0,0.3,1.0,0.0,1.0
859,0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0
860,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8,0.0,0.0,0.0,0.2,1.0,0.0,1.0
861,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
862,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
863,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1.0,0.0,1.0
865,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
866,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
867,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
868,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
869,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
870,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
871,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
872,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
873,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
874,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
875,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
876,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
877,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
878,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
879,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
880,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
881,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
882,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
883,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
884,0.6,0.4,0.0,0.0,0.0,0.5384615384615384,0.0,0.23076923076923078,0.0,0.23076923076923078,1.0,0.0,1.0
885,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
886,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
887,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
888,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
889,0.3,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
890,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
891,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
892,0.4,0.26666666666666666,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1.0
893,0.46153846153846156,0.3076923076923077,0.0,0.0,0.23076923076923078,0.7,0.0,0.0,0.0,0.3,1.0,0.0,1.0
894,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
895,0.6,0.4,0.0,0.0,0.0,0.5384615384615384,0.0,0.23076923076923078,0.0,0.23076923076923078,1.0,0.0,1.0
896,0.6,0.4,0.0,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.2857142857142857,1.0,0.0,1.0
897,0.6,0.4,0.0,0.0,0.0,0.25,0.0,0.375,0.0,0.375,1.0,0.0,1.0
898,0.7,0.0,0.0,0.3,0.0,0.5,0.2857142857142857,0.0,0.0,0.21428571428571427,1.0,0.0,1.0
899,0.7,0.0,0.0,0.3,0.0,0.5,0.2857142857142857,0.0,0.0,0.21428571428571427,1.0,0.0,1.0
900,0.8,0.0,0.0,0.2,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.14285714285714285,1.0,0.0,1.0
901,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
902,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.6,1.0,0.0,1.0
903,0.6,0.4,0.0,0.0,0.0,0.5384615384615384,0.0,0.23076923076923078,0.0,0.23076923076923078,1.0,0.0,1.0
904,0.6,0.4,0.0,0.0,0.0,0.5384615384615384,0.0,0.23076923076923078,0.0,0.23076923076923078,1.0,0.0,1.0
905,0.6,0.4,0.0,0.0,0.0,0.5384615384615384,0.0,0.23076923076923078,0.0,0.23076923076923078,1.0,0.0,1.0
906,0.6,0.4,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,1.0
907,0.2,0.0,0.0,0.8,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,1.0,0.0,1.0
908,0.3,0.0,0.0,0.7,0.0,0.21428571428571427,0.2857142857142857,0.0,0.0,0.5,1.0,0.0,1.0
909,0.2,0.0,0.0,0.8,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,1.0,0.0,1.0
910,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.23076923076923078,0.3076923076923077,0.46153846153846156,1.0,0.0,1.0
911,0.5,0.0,0.0,0.5,0.0,0.35714285714285715,0.2857142857142857,0.0,0.0,0.35714285714285715,1.0,0.0,1.0
912,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
913,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
914,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
915,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
916,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
917,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
918,0.6,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0
