"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))",
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,281
1,0,0.2857142857142857,0.35714285714285715,0,0,0.35714285714285715,1,0,0,0,0.625,0.375,282
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,283
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,284
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,285
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,286
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,287
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,288
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,289
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,290
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,291
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,292
1,0,0,0.5,0,0,0.5,1,0.25,0,0,0.375,0.375,293
0.9375,0.0625,0,0.8,0,0,0.2,1,0,0,0,0.625,0.375,294
1,0,0,0.7,0,0,0.3,1,0.125,0,0,0.5,0.375,295
1,0,0,0.1,0,0,0.9,1,0.5,0,0,0.125,0.375,296
1,0,0,0.8,0,0,0.2,1,0.0625,0,0,0.5625,0.375,297
0.9375,0.0625,0,0.8,0,0,0.2,1,0,0,0,0.625,0.375,298
1,0,0,0.8,0,0,0.2,1,0,0.058823529411764705,0,0.5882352941176471,0.35294117647058826,299
1,0,0,0.8,0,0,0.2,1,0.0625,0,0,0.5625,0.375,300
1,0,0,0.8,0,0,0.2,1,0.0625,0,0,0.5625,0.375,301
0.9375,0.0625,0,0.5,0.375,0,0.125,1,0,0,0,1,0,302
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,303
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,304
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,305
1,0,0,0.5,0,0,0.5,1,0.25,0,0,0.375,0.375,306
1,0,0,0.8,0,0,0.2,1,0.0625,0,0,0.5625,0.375,307
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,308
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,309
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,310
1,0,0,0.8,0,0,0.2,1,0.0625,0,0,0.5625,0.375,311
1,0,0,0,0,0,1,1,0.3888888888888889,0.1111111111111111,0,0.16666666666666666,0.3333333333333333,312
1,0,0.090909091,0,0,0,0.9090909090909091,1,0.5,0,0,0.125,0.375,313
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,314
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,315
1,0,0.090909091,0,0,0,0.9090909090909091,1,0.5,0,0,0.125,0.375,316
0.9375,0.0625,0,0,0,0,1,1,0.5,0,0,0.125,0.375,317
1,0,0,0.8,0,0,0.2,1,0,0.058823529411764705,0,0.5882352941176471,0.35294117647058826,318
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,319
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,320
1,0,0.090909091,0.7272727272727273,0,0,0.18181818181818182,1,0,0,0,0.625,0.375,321
0.9375,0.0625,0,0.8,0,0,0.2,1,0,0,0,0.625,0.375,322
1,0,0.090909091,0.7272727272727273,0,0,0.18181818181818182,1,0,0,0,0.625,0.375,323
1,0,0,0.8,0,0,0.2,1,0,0.058823529411764705,0,0.5882352941176471,0.35294117647058826,324
0.9375,0.0625,0,0.5,0.375,0,0.125,1,0,0,0,1,0,325
1,0,0.058823529411764705,0.47058823529411764,0.35294117647058826,0,0.11764705882352941,1,0,0,0,1,0,326
1,0,0,0,0,0,1,1,0.47058823529411764,0.058823529411764705,0,0.11764705882352941,0.35294117647058826,327
1,0,0.16666666666666666,0.5833333333333334,0,0,0.25,1,0,0,0,0.625,0.375,328
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,329
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,330
1,0,0,0.2,0,0,0.8,1,0.4375,0,0,0.1875,0.375,331
1,0,0,0.8,0,0,0.2,1,0.0625,0,0,0.5625,0.375,332
1,0,0.090909091,0.7272727272727273,0,0,0.18181818181818182,1,0,0,0,0.625,0.375,333
0.9375,0.0625,0,0.8,0,0,0.2,1,0,0,0,0.625,0.375,334
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,335
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,336
1,0,0,0.3,0,0,0.7,1,0.375,0,0,0.25,0.375,337
0.9375,0.0625,0,0,0,0,1,1,0.5,0,0,0.125,0.375,338
0.9375,0.0625,0,0,0,0,1,1,0.5,0,0,0.125,0.375,339
1,0,0,0.8,0,0,0.2,1,0.0625,0,0,0.5625,0.375,340
1,0,0.090909091,0.7272727272727273,0,0,0.18181818181818182,1,0,0,0,0.625,0.375,341
1,0,0,0.8,0,0,0.2,1,0,0.058823529411764705,0,0.5882352941176471,0.35294117647058826,342
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,343
1,0,0.090909091,0.7272727272727273,0,0,0.18181818181818182,1,0,0,0,0.625,0.375,344
1,0,0,0.8,0,0,0.2,1,0,0.058823529411764705,0,0.5882352941176471,0.35294117647058826,345
1,0,0,0.8,0,0,0.2,1,0,0.058823529411764705,0,0.5882352941176471,0.35294117647058826,346
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,347
1,0,0.058823529411764705,0.47058823529411764,0.35294117647058826,0,0.11764705882352941,1,0,0,0,1,0,348
1,0,0.1111111111111111,0.3888888888888889,0.3333333333333333,0,0.16666666666666666,1,0,0,0,1,0,349
1,0,0,0,0,0,1,1,0.3888888888888889,0.1111111111111111,0,0.16666666666666666,0.3333333333333333,350
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,351
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,352
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,353
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,354
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,355
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,356
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,357
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,358
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,359
0.9375,0.0625,0,0,0,0,1,1,0.5,0,0,0.125,0.375,360
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,361
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,362
1,0,0,0,0,0,1,1,0.47058823529411764,0.058823529411764705,0,0.11764705882352941,0.35294117647058826,363
0.9375,0.0625,0,0,0,0,1,1,0.5,0,0,0.125,0.375,364
1,0,0.16666666666666666,0,0,0,0.8333333333333334,1,0.4375,0,0,0.1875,0.375,365
1,0,0,0,0,0,1,1,0.47058823529411764,0.058823529411764705,0,0.11764705882352941,0.35294117647058826,366
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,367
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,368
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,369
0.9375,0.0625,0,0,0.375,0,0.625,1,0.8,0,0,0.2,0,370
1,0,0,0.0625,0.375,0,0.5625,1,0.8,0,0,0.2,0,371
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,372
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,373
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,374
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,375
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,376
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,377
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,378
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,379
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,380
0.9375,0.0625,0,0.5,0.375,0,0.125,1,0,0,0,1,0,381
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,382
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,383
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,384
1,0,0,0.1,0,0,0.9,1,0.5,0,0,0.125,0.375,385
0.9375,0.0625,0,0,0,0,1,1,0.5,0,0,0.125,0.375,386
1,0,0,0.1,0,0,0.9,1,0.5,0,0,0.125,0.375,387
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,388
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,389
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,390
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,391
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,392
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,393
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,394
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,395
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,396
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,397
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,398
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,399
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,400
0.9375,0.0625,0,0.5,0.375,0,0.125,1,0,0,0,1,0,401
1,0,0,0.5,0.375,0,0.125,1,0,0.090909091,0,0.9090909090909091,0,402
1,0,0,0.5,0.375,0,0.125,1,0,0.090909091,0,0.9090909090909091,0,403
1,0,0,0.4375,0.375,0,0.1875,1,0.2,0,0,0.8,0,404
1,0,0.058823529411764705,0.47058823529411764,0.35294117647058826,0,0.11764705882352941,1,0,0,0,1,0,405
1,0,0.090909091,0,0,0,0.9090909090909091,1,0.5,0,0,0.125,0.375,406
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,407
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,408
0.9375,0.0625,0,0,0.375,0,0.625,1,0.8,0,0,0.2,0,409
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,410
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,411
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,412
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,413
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,414
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,415
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,416
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,417
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,418
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,419
1,0,0,0.5,0.375,0,0.125,1,0,0.090909091,0,0.9090909090909091,0,420
1,0,0,0,0.090909091,0.45454545454545453,0.45454545454545453,1,0.7272727272727273,0.090909091,0,0.18181818181818182,0,421
1,0,0.083333333,0,0.083333333,0.4166666666666667,0.4166666666666667,1,0.8,0,0,0.2,0,422
1,0,0,0.1,0,0,0.9,1,0.5,0,0,0.125,0.375,423
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,424
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,425
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,426
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,427
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,428
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,429
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,430
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,431
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,432
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,433
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,434
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,435
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,436
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,437
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,438
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,439
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,440
1,0,0,0.1,0,0,0.9,1,0.5,0,0,0.125,0.375,441
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,442
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,443
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,444
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,445
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,446
1,0,0.090909091,0,0,0,0.9090909090909091,1,0.5,0,0,0.125,0.375,447
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,448
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,449
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,450
1,0,0.090909091,0,0,0,0.9090909090909091,1,0.5,0,0,0.125,0.375,451
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,452
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,453
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,454
1,0,0,0.1,0,0,0.9,1,0.5,0,0,0.125,0.375,455
1,0,0,0.1,0,0,0.9,1,0.5,0,0,0.125,0.375,456
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,457
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,458
1,0,0,0.2,0,0,0.8,1,0.4375,0,0,0.1875,0.375,459
1,0,0,0,0,0,1,1,0.47058823529411764,0.058823529411764705,0,0.11764705882352941,0.35294117647058826,460
1,0,0.090909091,0,0,0,0.9090909090909091,1,0.5,0,0,0.125,0.375,461
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,462
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,463
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,464
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,465
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,466
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,467
1,0,0,0.4375,0.375,0,0.1875,1,0,0.16666666666666666,0,0.8333333333333334,0,468
1,0,0.058823529411764705,0.47058823529411764,0.35294117647058826,0,0.11764705882352941,1,0,0,0,1,0,469
1,0,0,0.7,0,0,0.3,1,0,0.1111111111111111,0,0.5555555555555556,0.3333333333333333,470
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,471
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,472
1,0,0,0.5,0.375,0,0.125,1,0,0.090909091,0,0.9090909090909091,0,473
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,474
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,475
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,476
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,477
0.9375,0.0625,0,0.5,0.375,0,0.125,1,0,0,0,1,0,478
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,479
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,480
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,481
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,482
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,483
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,484
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,485
1,0,0,0.5,0.375,0,0.125,1,0,0.090909091,0,0.9090909090909091,0,486
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,487
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,488
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,489
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,490
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,491
1,0,0.090909091,0.7272727272727273,0,0,0.18181818181818182,1,0,0,0,0.625,0.375,492
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,493
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,494
1,0,0.058823529411764705,0.47058823529411764,0.35294117647058826,0,0.11764705882352941,1,0,0,0,1,0,495
1,0,0,0.375,0.375,0,0.25,1,0.3,0,0,0.7,0,496
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,497
1,0,0,0,0.375,0,0.625,1,0.46153846153846156,0.23076923076923078,0,0.3076923076923077,0,498
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,499
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,500
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,501
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,502
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,503
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,504
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,505
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,506
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,507
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,508
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,509
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,510
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,511
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,512
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,513
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,514
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,515
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,516
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,517
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,518
1,0,0,0.4375,0.375,0,0.1875,1,0.2,0,0,0.8,0,519
0.9375,0.0625,0,0.5,0.375,0,0.125,1,0,0,0,1,0,520
1,0,0,0.5,0.375,0,0.125,1,0,0.090909091,0,0.9090909090909091,0,521
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,522
1,0,0,0.5,0.375,0,0.125,1,0.1,0,0,0.9,0,523
1,0,0,0.4375,0.375,0,0.1875,1,0.2,0,0,0.8,0,524
1,0,0,0.4375,0.375,0,0.1875,1,0.2,0,0,0.8,0,525
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,526
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,527
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,528
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,529
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,530
1,0,0,0.25,0.375,0,0.375,1,0.5,0,0,0.5,0,531
1,0,0,0.8,0,0,0.2,1,0.0625,0,0,0.5625,0.375,532
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,533
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,534
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,535
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,536
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,537
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,538
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,539
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,540
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,541
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,542
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,543
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,544
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,545
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,546
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,547
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,548
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,549
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,550
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,551
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,552
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,553
1,0,0.090909091,0.7272727272727273,0,0,0.18181818181818182,1,0,0,0,0.625,0.375,554
1,0,0,0.8,0,0,0.2,1,0,0.058823529411764705,0,0.5882352941176471,0.35294117647058826,555
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,556
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,557
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,558
0.8823529411764706,0.11764705882352941,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,559
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,560
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,561
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,562
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,563
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,564
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,565
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,566
0.8823529411764706,0.11764705882352941,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,567
