,"('S', ('VP',))","('S', ('S', 'NPA'))","('S', ('NPS', 'VP'))","('S', ('NPA', 'S'))","('VP', ('NPA', 'VP'))","('VP', ('V',))","('VP', ('VP', 'NPA'))","('VP', ('NPO', 'V'))","('NPS', ('NPS', 'NPA'))","('NPS', ('NPA', 'NPS'))","('NPS', 'np2')","('NPS', 'np1')","('NPS', 'np')","('NPO', ('NPO', 'NPA'))","('NPO', ('NPA', 'NPO'))","('NPO', 'np2')","('NPO', 'np1')","('NPO', 'np')","('NPA', ('NPA', 'NPA'))","('NPA', 'np2')","('NPA', 'np1')","('NPA', 'np')","('V', 'v')"
356,0.09615384615384616,0.038461538461538464,0.8653846153846154,0.0,0.0,0.8596491228070176,0.12280701754385964,0.017543859649122806,0.0,0.22413793103448276,0.1724137931034483,0.5862068965517241,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.7083333333333334,1.0
357,0.1,0.0,0.9,0.0,0.0,0.8448275862068966,0.13793103448275862,0.017241379310344827,0.0,0.22413793103448276,0.1724137931034483,0.5862068965517241,0.017241379310344827,0.0,0.0,0.0,0.0,1.0,0.08,0.04,0.2,0.68,1.0
358,0.7288135593220338,0.11864406779661017,0.11864406779661017,0.03389830508474576,0.07142857142857142,0.125,0.03571428571428571,0.7678571428571429,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.044444444444444446,0.2222222222222222,0.7111111111111111,0.022222222222222223,0.0,0.05263157894736842,0.3684210526315789,0.5789473684210527,1.0
359,0.1016949152542373,0.0,0.7457627118644068,0.15254237288135594,0.0,0.8620689655172413,0.13793103448275862,0.0,0.0,0.12,0.2,0.66,0.02,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.2222222222222222,0.6666666666666666,1.0
360,0.1,0.11428571428571428,0.6142857142857143,0.17142857142857143,0.03773584905660377,0.9433962264150944,0.018867924528301886,0.0,0.0,0.044444444444444446,0.2222222222222222,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.7037037037037037,1.0
361,0.09722222222222222,0.125,0.5972222222222222,0.18055555555555555,0.038461538461538464,0.9615384615384616,0.0,0.0,0.0,0.0,0.23255813953488372,0.7674418604651163,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.21428571428571427,0.6785714285714286,1.0
362,0.10714285714285714,0.0,0.7857142857142857,0.10714285714285714,0.0,0.8448275862068966,0.13793103448275862,0.017241379310344827,0.0,0.15384615384615385,0.15384615384615385,0.6346153846153846,0.057692307692307696,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.6153846153846154,1.0
363,0.09836065573770492,0.0,0.7213114754098361,0.18032786885245902,0.0,0.8620689655172413,0.13793103448275862,0.0,0.0,0.08333333333333333,0.20833333333333334,0.6875,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.2222222222222222,0.6666666666666666,1.0
364,0.0847457627118644,0.1016949152542373,0.7627118644067796,0.05084745762711865,0.0,0.9433962264150944,0.05660377358490566,0.0,0.017543859649122806,0.19298245614035087,0.17543859649122806,0.5964912280701754,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.75,1.0
365,0.9259259259259259,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.09523809523809523,0.6825396825396826,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.2,0.66,0.0,0.07142857142857142,0.03571428571428571,0.21428571428571427,0.6785714285714286,1.0
366,0.8333333333333334,0.11666666666666667,0.0,0.05,0.03773584905660377,0.09433962264150944,0.018867924528301886,0.8490566037735849,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.16363636363636364,0.18181818181818182,0.6181818181818182,0.01818181818181818,0.04,0.04,0.2,0.72,1.0
367,0.8032786885245902,0.11475409836065574,0.01639344262295082,0.06557377049180328,0.0,0.11538461538461539,0.038461538461538464,0.8461538461538461,0.5,0.0,0.0,0.0,0.5,0.03773584905660377,0.1320754716981132,0.1509433962264151,0.6037735849056604,0.07547169811320754,0.04,0.12,0.28,0.56,1.0
368,0.8305084745762712,0.06779661016949153,0.01694915254237288,0.0847457627118644,0.03508771929824561,0.08771929824561403,0.08771929824561403,0.7894736842105263,0.0,0.0,0.0,0.0,1.0,0.019230769230769232,0.11538461538461539,0.19230769230769232,0.6538461538461539,0.019230769230769232,0.0,0.043478260869565216,0.21739130434782608,0.7391304347826086,1.0
369,0.8771929824561403,0.08771929824561403,0.0,0.03508771929824561,0.13114754098360656,0.08196721311475409,0.04918032786885246,0.7377049180327869,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.061224489795918366,0.20408163265306123,0.6938775510204082,0.02040816326530612,0.07692307692307693,0.038461538461538464,0.19230769230769232,0.6923076923076923,1.0
370,0.7936507936507936,0.12698412698412698,0.0,0.07936507936507936,0.15254237288135594,0.1016949152542373,0.0,0.7457627118644068,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.21739130434782608,0.7391304347826086,0.0,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.7307692307692307,1.0
371,0.8064516129032258,0.12903225806451613,0.0,0.06451612903225806,0.18032786885245902,0.13114754098360656,0.0,0.6885245901639344,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.2222222222222222,0.6888888888888889,0.022222222222222223,0.03571428571428571,0.03571428571428571,0.2857142857142857,0.6428571428571429,1.0
372,0.7966101694915254,0.15254237288135594,0.05084745762711865,0.0,0.16666666666666666,0.1,0.0,0.7333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.06382978723404255,0.2127659574468085,0.7021276595744681,0.02127659574468085,0.0,0.045454545454545456,0.22727272727272727,0.7272727272727273,1.0
373,0.7966101694915254,0.15254237288135594,0.05084745762711865,0.0,0.12280701754385964,0.10526315789473684,0.0,0.7719298245614035,0.0,0.25,0.0,0.0,0.75,0.04081632653061224,0.061224489795918366,0.20408163265306123,0.673469387755102,0.02040816326530612,0.0,0.045454545454545456,0.2727272727272727,0.6818181818181818,1.0
374,0.09230769230769231,0.1076923076923077,0.676923076923077,0.12307692307692308,0.018867924528301886,0.9433962264150944,0.03773584905660377,0.0,0.0,0.13725490196078433,0.19607843137254902,0.6470588235294118,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.24,0.72,1.0
375,0.09230769230769231,0.046153846153846156,0.676923076923077,0.18461538461538463,0.017543859649122806,0.8771929824561403,0.10526315789473684,0.0,0.0,0.06382978723404255,0.2127659574468085,0.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.2,0.76,1.0
376,0.8867924528301887,0.03773584905660377,0.05660377358490566,0.018867924528301886,0.17391304347826086,0.11594202898550725,0.10144927536231885,0.6086956521739131,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.045454545454545456,0.20454545454545456,0.75,0.0,0.0,0.041666666666666664,0.20833333333333334,0.75,1.0
377,0.847457627118644,0.06779661016949153,0.0,0.0847457627118644,0.14285714285714285,0.09523809523809523,0.06349206349206349,0.6984126984126984,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.21739130434782608,0.7391304347826086,0.0,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.7307692307692307,1.0
378,0.746031746031746,0.1111111111111111,0.047619047619047616,0.09523809523809523,0.08771929824561403,0.10526315789473684,0.03508771929824561,0.7719298245614035,0.0,0.0,0.0,0.0,1.0,0.021739130434782608,0.021739130434782608,0.21739130434782608,0.7391304347826086,0.0,0.0,0.045454545454545456,0.22727272727272727,0.7272727272727273,1.0
379,0.8,0.03636363636363636,0.10909090909090909,0.05454545454545454,0.017543859649122806,0.08771929824561403,0.10526315789473684,0.7894736842105263,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,0.041666666666666664,0.20833333333333334,0.7083333333333334,0.020833333333333332,0.14285714285714285,0.047619047619047616,0.23809523809523808,0.5714285714285714,1.0
380,0.78125,0.078125,0.0,0.140625,0.0,0.1111111111111111,0.07407407407407407,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.11764705882352941,0.19607843137254902,0.6666666666666666,0.0,0.0,0.04,0.2,0.76,1.0
381,0.78125,0.03125,0.0,0.1875,0.0,0.12280701754385964,0.12280701754385964,0.7543859649122807,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.1875,0.7083333333333334,0.0,0.0,0.07692307692307693,0.19230769230769232,0.7307692307692307,1.0
382,0.8333333333333334,0.03333333333333333,0.0,0.13333333333333333,0.0,0.08771929824561403,0.12280701754385964,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.11538461538461539,0.19230769230769232,0.6538461538461539,0.019230769230769232,0.0,0.041666666666666664,0.20833333333333334,0.75,1.0
383,0.9074074074074074,0.0,0.018518518518518517,0.07407407407407407,0.04838709677419355,0.08064516129032258,0.14516129032258066,0.7258064516129032,0.5,0.0,0.0,0.0,0.5,0.0,0.11764705882352941,0.19607843137254902,0.6470588235294118,0.0392156862745098,0.0,0.043478260869565216,0.2608695652173913,0.6956521739130435,1.0
384,0.9090909090909091,0.01818181818181818,0.0,0.07272727272727272,0.13432835820895522,0.07462686567164178,0.11940298507462686,0.6716417910447762,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.2127659574468085,0.723404255319149,0.02127659574468085,0.0,0.041666666666666664,0.20833333333333334,0.75,1.0
385,0.9090909090909091,0.0,0.0,0.09090909090909091,0.11940298507462686,0.08955223880597014,0.13432835820895522,0.6567164179104478,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0425531914893617,0.2127659574468085,0.723404255319149,0.0,0.0,0.04,0.2,0.76,1.0
386,0.8064516129032258,0.016129032258064516,0.0,0.1774193548387097,0.01694915254237288,0.1016949152542373,0.13559322033898305,0.7457627118644068,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.20833333333333334,0.6666666666666666,0.041666666666666664,0.0,0.04,0.28,0.68,1.0
387,0.78125,0.03125,0.0,0.1875,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.2222222222222222,0.7111111111111111,0.044444444444444446,0.07407407407407407,0.037037037037037035,0.25925925925925924,0.6296296296296297,1.0
388,0.11267605633802817,0.11267605633802817,0.5915492957746479,0.18309859154929578,0.038461538461538464,0.9615384615384616,0.0,0.0,0.0,0.06666666666666667,0.2,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.21428571428571427,0.6785714285714286,1.0
389,0.08064516129032258,0.04838709677419355,0.7258064516129032,0.14516129032258066,0.017857142857142856,0.8928571428571429,0.08928571428571429,0.0,0.0,0.08163265306122448,0.20408163265306123,0.6938775510204082,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.038461538461538464,0.19230769230769232,0.6923076923076923,1.0
390,0.1111111111111111,0.07936507936507936,0.6825396825396826,0.12698412698412698,0.0,0.9074074074074074,0.07407407407407407,0.018518518518518517,0.0,0.1568627450980392,0.19607843137254902,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.24,0.72,1.0
391,0.1016949152542373,0.05084745762711865,0.7457627118644068,0.1016949152542373,0.0,0.8928571428571429,0.10714285714285714,0.0,0.018518518518518517,0.16666666666666666,0.18518518518518517,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.2,0.76,1.0
392,0.08064516129032258,0.06451612903225806,0.7258064516129032,0.12903225806451613,0.0,0.9259259259259259,0.07407407407407407,0.0,0.019230769230769232,0.11538461538461539,0.19230769230769232,0.6538461538461539,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.2,0.72,1.0
393,0.12121212121212122,0.030303030303030304,0.6363636363636364,0.21212121212121213,0.0,0.8421052631578947,0.12280701754385964,0.03508771929824561,0.0,0.045454545454545456,0.20454545454545456,0.75,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.04,0.24,0.72,1.0
394,0.9803921568627451,0.0196078431372549,0.0,0.0,0.09375,0.09375,0.125,0.6875,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.16666666666666666,0.18518518518518517,0.6111111111111112,0.018518518518518517,0.0,0.04,0.24,0.72,1.0
395,0.9433962264150944,0.05660377358490566,0.0,0.0,0.06779661016949153,0.0847457627118644,0.0847457627118644,0.7627118644067796,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.6,0.03636363636363636,0.07692307692307693,0.038461538461538464,0.23076923076923078,0.6538461538461539,1.0
396,0.8,0.016666666666666666,0.03333333333333333,0.15,0.06557377049180328,0.09836065573770492,0.11475409836065574,0.7213114754098361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22727272727272727,0.7272727272727273,0.045454545454545456,0.08,0.04,0.28,0.6,1.0
397,0.7321428571428571,0.10714285714285714,0.16071428571428573,0.0,0.03636363636363636,0.10909090909090909,0.05454545454545454,0.8,0.0,0.18181818181818182,0.0,0.0,0.8181818181818182,0.02127659574468085,0.0425531914893617,0.2127659574468085,0.723404255319149,0.0,0.0,0.0625,0.3125,0.625,1.0
398,0.7450980392156863,0.0,0.23529411764705882,0.0196078431372549,0.0,0.1206896551724138,0.13793103448275862,0.7413793103448276,0.0,0.14285714285714285,0.0,0.07142857142857142,0.7857142857142857,0.022222222222222223,0.022222222222222223,0.2222222222222222,0.7333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.5333333333333333,1.0
399,0.1076923076923077,0.0,0.6615384615384615,0.23076923076923078,0.016666666666666666,0.8333333333333334,0.15,0.0,0.0,0.022727272727272728,0.22727272727272727,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.23076923076923078,0.7307692307692307,1.0
400,0.078125,0.0,0.703125,0.21875,0.016666666666666666,0.8333333333333334,0.15,0.0,0.0,0.0,0.2222222222222222,0.7555555555555555,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.75,1.0
401,0.08064516129032258,0.016129032258064516,0.7258064516129032,0.1774193548387097,0.0,0.8620689655172413,0.13793103448275862,0.0,0.02040816326530612,0.061224489795918366,0.20408163265306123,0.6938775510204082,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.75,1.0
402,0.08196721311475409,0.06557377049180328,0.7377049180327869,0.11475409836065574,0.0,0.9090909090909091,0.09090909090909091,0.0,0.018867924528301886,0.1320754716981132,0.18867924528301888,0.6415094339622641,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.75,1.0
403,0.10344827586206896,0.08620689655172414,0.7586206896551724,0.05172413793103448,0.018518518518518517,0.9259259259259259,0.05555555555555555,0.0,0.0,0.21428571428571427,0.17857142857142858,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.7307692307692307,1.0
404,0.1,0.05,0.7333333333333333,0.11666666666666667,0.0,0.875,0.10714285714285714,0.017857142857142856,0.0,0.13725490196078433,0.19607843137254902,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.04,0.2,0.72,1.0
405,0.11666666666666667,0.0,0.7166666666666667,0.16666666666666666,0.0,0.8305084745762712,0.15254237288135594,0.01694915254237288,0.0,0.10416666666666667,0.20833333333333334,0.6875,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.04,0.2,0.76,1.0
406,0.10344827586206896,0.08620689655172414,0.7586206896551724,0.05172413793103448,0.0,0.9074074074074074,0.07407407407407407,0.018518518518518517,0.01818181818181818,0.18181818181818182,0.16363636363636364,0.6,0.03636363636363636,0.0,0.0,0.0,0.0,1.0,0.04,0.08,0.24,0.64,1.0
407,0.8333333333333334,0.13333333333333333,0.0,0.03333333333333333,0.1774193548387097,0.08064516129032258,0.016129032258064516,0.7258064516129032,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.2127659574468085,0.723404255319149,0.02127659574468085,0.0,0.041666666666666664,0.20833333333333334,0.75,1.0
408,0.847457627118644,0.15254237288135594,0.0,0.0,0.1935483870967742,0.0967741935483871,0.0,0.7096774193548387,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0625,0.20833333333333334,0.7083333333333334,0.0,0.0,0.04,0.2,0.76,1.0
409,0.8620689655172413,0.13793103448275862,0.0,0.0,0.16393442622950818,0.09836065573770492,0.01639344262295082,0.7213114754098361,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0625,0.20833333333333334,0.7083333333333334,0.0,0.07407407407407407,0.037037037037037035,0.18518518518518517,0.7037037037037037,1.0
410,0.8,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.07407407407407407,0.09259259259259259,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.0196078431372549,0.09803921568627451,0.19607843137254902,0.6666666666666666,0.0196078431372549,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.6666666666666666,1.0
411,0.7627118644067796,0.15254237288135594,0.0847457627118644,0.0,0.15254237288135594,0.1016949152542373,0.0,0.7457627118644068,0.0,0.0,0.0,0.0,1.0,0.021739130434782608,0.021739130434782608,0.21739130434782608,0.7391304347826086,0.0,0.0,0.05,0.25,0.7,1.0
412,0.6935483870967742,0.12903225806451613,0.11290322580645161,0.06451612903225806,0.08928571428571429,0.125,0.017857142857142856,0.7678571428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.022727272727272728,0.22727272727272727,0.75,0.0,0.0,0.05263157894736842,0.3157894736842105,0.631578947368421,1.0
413,0.09090909090909091,0.06060606060606061,0.6666666666666666,0.18181818181818182,0.0,0.9090909090909091,0.09090909090909091,0.0,0.02127659574468085,0.0425531914893617,0.2127659574468085,0.7021276595744681,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.23076923076923078,0.6923076923076923,1.0
414,0.0967741935483871,0.06451612903225806,0.7096774193548387,0.12903225806451613,0.0,0.9074074074074074,0.07407407407407407,0.018518518518518517,0.0,0.12,0.2,0.64,0.04,0.5,0.0,0.0,0.0,0.5,0.04,0.04,0.28,0.64,1.0
415,0.08928571428571429,0.07142857142857142,0.8035714285714286,0.03571428571428571,0.0,0.9074074074074074,0.07407407407407407,0.018518518518518517,0.0,0.21052631578947367,0.17543859649122806,0.5964912280701754,0.017543859649122806,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.7083333333333334,1.0
416,0.12962962962962962,0.018518518518518517,0.7962962962962963,0.05555555555555555,0.0,0.8275862068965517,0.13793103448275862,0.034482758620689655,0.0,0.18867924528301888,0.16981132075471697,0.6415094339622641,0.0,0.0,0.0,0.5,0.0,0.5,0.07692307692307693,0.038461538461538464,0.19230769230769232,0.6923076923076923,1.0
417,0.08771929824561403,0.03508771929824561,0.7894736842105263,0.08771929824561403,0.0,0.8928571428571429,0.10714285714285714,0.0,0.0,0.1509433962264151,0.18867924528301888,0.6226415094339622,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.037037037037037035,0.2222222222222222,0.6296296296296297,1.0
418,0.8596491228070176,0.0,0.017543859649122806,0.12280701754385964,0.03333333333333333,0.08333333333333333,0.13333333333333333,0.75,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,0.041666666666666664,0.20833333333333334,0.7083333333333334,0.020833333333333332,0.11538461538461539,0.038461538461538464,0.19230769230769232,0.6538461538461539,1.0
419,0.8703703703703703,0.018518518518518517,0.05555555555555555,0.05555555555555555,0.09375,0.09375,0.125,0.6875,0.25,0.0,0.0,0.0,0.75,0.02127659574468085,0.0425531914893617,0.2127659574468085,0.723404255319149,0.0,0.0,0.045454545454545456,0.22727272727272727,0.7272727272727273,1.0
420,0.9056603773584906,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.0,0.08771929824561403,0.12280701754385964,0.7894736842105263,0.0,0.0,0.0,0.0,1.0,0.01818181818181818,0.16363636363636364,0.18181818181818182,0.6181818181818182,0.01818181818181818,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.6666666666666666,1.0
421,0.8064516129032258,0.0967741935483871,0.0,0.0967741935483871,0.018518518518518517,0.1111111111111111,0.05555555555555555,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.1509433962264151,0.18867924528301888,0.6415094339622641,0.0,0.0,0.04,0.2,0.76,1.0
422,0.8181818181818182,0.01818181818181818,0.09090909090909091,0.07272727272727272,0.05,0.08333333333333333,0.11666666666666667,0.75,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.021739130434782608,0.0,0.21739130434782608,0.7391304347826086,0.021739130434782608,0.09523809523809523,0.047619047619047616,0.23809523809523808,0.6190476190476191,1.0
423,0.8928571428571429,0.0,0.0,0.10714285714285714,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.7096774193548387,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.2,0.68,0.0,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.7307692307692307,1.0
424,0.847457627118644,0.06779661016949153,0.0,0.0847457627118644,0.140625,0.09375,0.078125,0.6875,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.21739130434782608,0.7391304347826086,0.0,0.0,0.04,0.2,0.76,1.0
425,0.8333333333333334,0.1,0.0,0.06666666666666667,0.018867924528301886,0.09433962264150944,0.03773584905660377,0.8490566037735849,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.14814814814814814,0.18518518518518517,0.6296296296296297,0.018518518518518517,0.07692307692307693,0.038461538461538464,0.19230769230769232,0.6923076923076923,1.0
426,0.8448275862068966,0.1206896551724138,0.017241379310344827,0.017241379310344827,0.10526315789473684,0.12280701754385964,0.017543859649122806,0.7543859649122807,0.0,0.5,0.0,0.5,0.0,0.0196078431372549,0.13725490196078433,0.19607843137254902,0.6470588235294118,0.0,0.038461538461538464,0.038461538461538464,0.19230769230769232,0.7307692307692307,1.0
427,0.746031746031746,0.14285714285714285,0.047619047619047616,0.06349206349206349,0.038461538461538464,0.09615384615384616,0.0,0.8653846153846154,0.0,0.0,0.0,0.0,1.0,0.02,0.08,0.2,0.68,0.02,0.045454545454545456,0.045454545454545456,0.22727272727272727,0.6818181818181818,1.0
428,0.6885245901639344,0.11475409836065574,0.13114754098360656,0.06557377049180328,0.018867924528301886,0.11320754716981132,0.03773584905660377,0.8301886792452831,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.021739130434782608,0.021739130434782608,0.21739130434782608,0.7391304347826086,0.0,0.0,0.058823529411764705,0.29411764705882354,0.6470588235294118,1.0
429,0.6521739130434783,0.13043478260869565,0.07246376811594203,0.14492753623188406,0.0,0.12,0.0,0.88,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,0.0,0.2222222222222222,0.7555555555555555,0.0,0.0,0.05,0.25,0.7,1.0
430,0.7868852459016393,0.08196721311475409,0.03278688524590164,0.09836065573770492,0.06896551724137931,0.1206896551724138,0.06896551724137931,0.7413793103448276,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0851063829787234,0.2127659574468085,0.7021276595744681,0.0,0.0,0.041666666666666664,0.25,0.7083333333333334,1.0
431,0.8135593220338984,0.13559322033898305,0.03389830508474576,0.01694915254237288,0.10526315789473684,0.08771929824561403,0.017543859649122806,0.7894736842105263,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.02,0.08,0.2,0.68,0.02,0.0,0.045454545454545456,0.22727272727272727,0.7272727272727273,1.0
432,0.8571428571428571,0.10714285714285714,0.03571428571428571,0.0,0.171875,0.109375,0.046875,0.671875,0.0,0.0,0.0,0.0,1.0,0.0,0.06521739130434782,0.21739130434782608,0.6956521739130435,0.021739130434782608,0.04,0.04,0.28,0.64,1.0
433,0.8771929824561403,0.10526315789473684,0.0,0.017543859649122806,0.14754098360655737,0.09836065573770492,0.03278688524590164,0.7213114754098361,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.08163265306122448,0.20408163265306123,0.6938775510204082,0.0,0.07407407407407407,0.037037037037037035,0.18518518518518517,0.7037037037037037,1.0
434,0.8064516129032258,0.14516129032258066,0.0,0.04838709677419355,0.12280701754385964,0.08771929824561403,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.66,0.04,0.0,0.041666666666666664,0.25,0.7083333333333334,1.0
435,0.8620689655172413,0.10344827586206896,0.0,0.034482758620689655,0.11666666666666667,0.08333333333333333,0.05,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.66,0.04,0.04,0.04,0.24,0.68,1.0
436,0.8064516129032258,0.0967741935483871,0.0,0.0967741935483871,0.1016949152542373,0.11864406779661017,0.05084745762711865,0.7288135593220338,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.20833333333333334,0.6875,0.0,0.0,0.038461538461538464,0.23076923076923078,0.7307692307692307,1.0
437,0.9259259259259259,0.0,0.0,0.07407407407407407,0.0,0.10344827586206896,0.13793103448275862,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.19642857142857142,0.17857142857142858,0.5892857142857143,0.017857142857142856,0.038461538461538464,0.038461538461538464,0.23076923076923078,0.6923076923076923,1.0
438,0.847457627118644,0.05084745762711865,0.0,0.1016949152542373,0.034482758620689655,0.10344827586206896,0.10344827586206896,0.7586206896551724,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.1346153846153846,0.19230769230769232,0.6538461538461539,0.0,0.0,0.04,0.2,0.76,1.0
439,0.8135593220338984,0.06779661016949153,0.03389830508474576,0.0847457627118644,0.017857142857142856,0.08928571428571429,0.08928571428571429,0.8035714285714286,0.0,0.0,0.0,0.5,0.5,0.019230769230769232,0.11538461538461539,0.19230769230769232,0.6153846153846154,0.057692307692307696,0.0,0.045454545454545456,0.2727272727272727,0.6818181818181818,1.0
440,0.8867924528301887,0.05660377358490566,0.05660377358490566,0.0,0.05084745762711865,0.0847457627118644,0.1016949152542373,0.7627118644067796,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.18518518518518517,0.6111111111111112,0.037037037037037035,0.0,0.047619047619047616,0.2857142857142857,0.6666666666666666,1.0
441,0.8421052631578947,0.10526315789473684,0.03508771929824561,0.017543859649122806,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.7,0.0,0.0,0.0,0.5,0.5,0.0,0.14285714285714285,0.1836734693877551,0.6530612244897959,0.02040816326530612,0.038461538461538464,0.07692307692307693,0.23076923076923078,0.6538461538461539,1.0
442,0.7966101694915254,0.13559322033898305,0.05084745762711865,0.01694915254237288,0.10526315789473684,0.12280701754385964,0.017543859649122806,0.7543859649122807,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,0.10204081632653061,0.1836734693877551,0.6938775510204082,0.0,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.6666666666666666,1.0
443,0.7741935483870968,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.08928571428571429,0.10714285714285714,0.017857142857142856,0.7857142857142857,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,0.08163265306122448,0.20408163265306123,0.6938775510204082,0.0,0.0,0.043478260869565216,0.21739130434782608,0.7391304347826086,1.0
