,"('NPA', 'np')","('NPA', 'np1')","('NPA', 'np2')","('NPA', ('NPA', 'NPA'))","('NPO', 'np')","('NPO', 'np1')","('NPO', 'np2')","('NPO', ('NPA', 'NPO'))","('NPO', ('NPO', 'NPA'))","('NPS', 'np')","('NPS', 'np1')","('NPS', 'np2')","('NPS', ('NPA', 'NPS'))","('NPS', ('NPS', 'NPA'))","('S', ('NPA', 'S'))","('S', ('NPS', 'VP'))","('S', ('S', 'NPA'))","('S', ('VP',))","('V', 'v')","('VP', ('NPA', 'VP'))","('VP', ('NPO', 'V'))","('VP', ('V',))","('VP', ('VP', 'NPA'))"
299,0.611111111,0.333333333,0.055555556,0,0.037735849,0.622641509,0.188679245,0.113207547,0.037735849,1,0,0,0,0,0,0.101694915,0.152542373,0.745762712,1,0.019607843,0.882352941,0.098039216,0
300,0.75,0.208333333,0.041666667,0,0,0.66,0.2,0.12,0.02,0.5,0.5,0,0,0,0.092307692,0.030769231,0.138461538,0.738461538,1,0.038461538,0.826923077,0.134615385,0
301,0.5625,0.3125,0.0625,0.0625,0,0.68,0.2,0.1,0.02,1,0,0,0,0,0,0.175438596,0.122807018,0.701754386,1,0,0.862745098,0.117647059,0.019607843
302,0.739130435,0.217391304,0.043478261,0,0,0.723404255,0.212765957,0.042553191,0.021276596,1,0,0,0,0,0.133333333,0.033333333,0.033333333,0.8,1,0.05,0.733333333,0.1,0.116666667
303,0.72,0.24,0.04,0,0,0,0,0,0,0.018518519,0.611111111,0.185185185,0.185185185,0,0.089285714,0.785714286,0.017857143,0.107142857,1,0.016949153,0,0.847457627,0.13559322
304,0.416666667,0.5,0.083333333,0,0,0.75,0.227272727,0.022727273,0,0.875,0,0,0.125,0,0,0.269230769,0.038461538,0.692307692,1,0,0.754385965,0.122807018,0.122807018
305,0.62962963,0.259259259,0.037037037,0.074074074,0,0,0,0,0,0.035087719,0.561403509,0.175438596,0.192982456,0.035087719,0.017857143,0.785714286,0.089285714,0.107142857,1,0,0,0.925925926,0.074074074
306,0.75,0.208333333,0.041666667,0,0,0,1,0,0,0.01754386,0.596491228,0.157894737,0.210526316,0.01754386,0.034482759,0.75862069,0.103448276,0.103448276,1,0,0.018867925,0.924528302,0.056603774
307,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.01754386,0.596491228,0.175438596,0.210526316,0,0.037735849,0.849056604,0.018867925,0.094339623,1,0.016949153,0,0.847457627,0.13559322
308,0.692307692,0.192307692,0.038461538,0.076923077,0,0,0,0,0,0.017857143,0.607142857,0.178571429,0.196428571,0,0.036363636,0.818181818,0.054545455,0.090909091,1,0.017857143,0,0.892857143,0.089285714
309,0.692307692,0.192307692,0.038461538,0.076923077,0,0,0,0,0,0.016949153,0.576271186,0.169491525,0.220338983,0.016949153,0,0.9,0,0.1,1,0,0,0.862068966,0.137931034
310,0.75,0.208333333,0.041666667,0,0.02,0.68,0.2,0.08,0.02,0,0,0,0,0,0.080645161,0,0.112903226,0.806451613,1,0.087719298,0.789473684,0.087719298,0.035087719
311,0.636363636,0.318181818,0.045454545,0,0.020408163,0.653061224,0.204081633,0.12244898,0,0.666666667,0,0,0.166666667,0.166666667,0.018518519,0.074074074,0.055555556,0.851851852,1,0.066666667,0.716666667,0.116666667,0.1
312,0.714285714,0.238095238,0.047619048,0,0.042553191,0.70212766,0.212765957,0.042553191,0,0.666666667,0.333333333,0,0,0,0.147058824,0.044117647,0.117647059,0.691176471,1,0,0.882352941,0.098039216,0.019607843
313,0.76,0.2,0.04,0,0,0.739130435,0.217391304,0.02173913,0.02173913,0,0,0,0,0,0.191176471,0,0.073529412,0.735294118,1,0.018181818,0.8,0.109090909,0.072727273
314,0.636363636,0.272727273,0.090909091,0,0.022222222,0.733333333,0.2,0.022222222,0.022222222,1,0,0,0,0,0.142857143,0.063492063,0.063492063,0.73015873,1,0.035087719,0.754385965,0.122807018,0.087719298
315,0.529411765,0.294117647,0.117647059,0.058823529,0.021276596,0.723404255,0.191489362,0.042553191,0.021276596,1,0,0,0,0,0.05,0.15,0.116666667,0.683333333,1,0.019230769,0.846153846,0.115384615,0.019230769
316,0.666666667,0.238095238,0.047619048,0.047619048,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,0.8,0,0,0,0.2,0.123076923,0.061538462,0.107692308,0.707692308,1,0,0.882352941,0.098039216,0.019607843
317,0.611111111,0.277777778,0.055555556,0.055555556,0,0.755555556,0.177777778,0.044444444,0.022222222,0.8,0,0.2,0,0,0,0.178571429,0.107142857,0.714285714,1,0.070175439,0.736842105,0.140350877,0.052631579
318,0.619047619,0.285714286,0.047619048,0.047619048,0.022222222,0.733333333,0.2,0.022222222,0.022222222,0.833333333,0,0.166666667,0,0,0,0.105263158,0.122807018,0.771929825,1,0.133333333,0.716666667,0.116666667,0.033333333
319,0.708333333,0.208333333,0.041666667,0.041666667,0,0.68,0.2,0.1,0.02,1,0,0,0,0,0,0.036363636,0.090909091,0.872727273,1,0.114754098,0.721311475,0.098360656,0.06557377
320,0.72,0.2,0.04,0.04,0.333333333,0,0.333333333,0.333333333,0,0,0.641509434,0.169811321,0.188679245,0,0.056603774,0.811320755,0,0.132075472,1,0,0.033898305,0.813559322,0.152542373
321,0.68,0.24,0.04,0.04,1,0,0,0,0,0.018867925,0.622641509,0.188679245,0.169811321,0,0.103448276,0.75862069,0.034482759,0.103448276,1,0,0.017857143,0.875,0.107142857
322,0.76,0.2,0.04,0,0,0,0,0,0,0,0.618181818,0.181818182,0.181818182,0.018181818,0.081967213,0.721311475,0.098360656,0.098360656,1,0,0,0.943396226,0.056603774
323,0.75,0.208333333,0.041666667,0,0,0,0.5,0.5,0,0.01754386,0.596491228,0.157894737,0.228070175,0,0,0.8,0.090909091,0.109090909,1,0.018181818,0.018181818,0.890909091,0.072727273
324,0.678571429,0.178571429,0.107142857,0.035714286,0,0.75,0.181818182,0.045454545,0.022727273,0,0.5,0,0.5,0,0.095238095,0.015873016,0.111111111,0.777777778,1,0.118644068,0.694915254,0.152542373,0.033898305
325,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.016949153,0.576271186,0.169491525,0.237288136,0,0,0.789473684,0.122807018,0.087719298,1,0.018867925,0,0.943396226,0.037735849
326,0.76,0.2,0.04,0,0,0,0,0,0,0,0.596491228,0.175438596,0.210526316,0.01754386,0.035714286,0.785714286,0.071428571,0.107142857,1,0.017857143,0,0.892857143,0.089285714
327,0.72,0.2,0.04,0.04,0,0,0,0,0,0.018518519,0.62962963,0.185185185,0.148148148,0.018518519,0.103448276,0.775862069,0.034482759,0.086206897,1,0,0,0.892857143,0.107142857
328,0.678571429,0.214285714,0.035714286,0.071428571,0,0,1,0,0,0,0.70212766,0.191489362,0.106382979,0,0.149253731,0.626865672,0.104477612,0.119402985,1,0.019230769,0.019230769,0.942307692,0.019230769
329,0.75,0.208333333,0.041666667,0,0.018181818,0.618181818,0.181818182,0.163636364,0.018181818,0,0,0,0,0,0.049180328,0,0.131147541,0.819672131,1,0.037735849,0.849056604,0.094339623,0.018867925
330,0.76,0.2,0.04,0,0,0.708333333,0.208333333,0.0625,0.020833333,0,0,0,0,0,0.15,0,0.016666667,0.833333333,1,0.049180328,0.721311475,0.098360656,0.131147541
331,0.75,0.208333333,0.041666667,0,0.020833333,0.708333333,0.208333333,0.041666667,0.020833333,0,0,0,0,0,0.138461538,0,0.092307692,0.769230769,1,0.053571429,0.803571429,0.089285714,0.053571429
332,0.571428571,0.357142857,0.071428571,0,0,0.80952381,0.166666667,0,0.023809524,0.733333333,0,0.2,0,0.066666667,0.017857143,0.25,0.089285714,0.642857143,1,0.035714286,0.732142857,0.160714286,0.071428571
333,0.5625,0.3125,0.0625,0.0625,0,0.739130435,0.195652174,0.043478261,0.02173913,0.833333333,0,0.083333333,0,0.083333333,0.017241379,0.189655172,0.120689655,0.672413793,1,0.019230769,0.826923077,0.134615385,0.019230769
334,0.666666667,0.222222222,0.074074074,0.037037037,0,0,0,0,0,0.02,0.66,0.18,0.12,0.02,0.15,0.716666667,0.016666667,0.116666667,1,0,0,0.862068966,0.137931034
335,0.692307692,0.192307692,0.038461538,0.076923077,0,0,0,0,0,0.020833333,0.708333333,0.208333333,0.0625,0,0.163934426,0.737704918,0.016393443,0.081967213,1,0.017241379,0,0.862068966,0.120689655
336,0.454545455,0.454545455,0.090909091,0,0.044444444,0.733333333,0.222222222,0,0,0.8,0.066666667,0,0.066666667,0.066666667,0,0.228070175,0.122807018,0.649122807,1,0,0.865384615,0.096153846,0.038461538
337,0.473684211,0.421052632,0.052631579,0.052631579,0,0.688888889,0.222222222,0.066666667,0.022222222,1,0,0,0,0,0.016666667,0.166666667,0.15,0.666666667,1,0.056603774,0.773584906,0.169811321,0
338,0.65,0.25,0.05,0.05,0.020833333,0.708333333,0.208333333,0.041666667,0.020833333,1,0,0,0,0,0.056603774,0.094339623,0,0.849056604,1,0.048387097,0.725806452,0.080645161,0.14516129
339,0.681818182,0.272727273,0.045454545,0,0.020408163,0.673469388,0.204081633,0.081632653,0.020408163,0.75,0,0,0,0.25,0,0.055555556,0.074074074,0.87037037,1,0.112903226,0.709677419,0.096774194,0.080645161
340,0.588235294,0.294117647,0.058823529,0.058823529,0,0.723404255,0.212765957,0.042553191,0.021276596,1,0,0,0,0,0,0.169811321,0.056603774,0.773584906,1,0.06779661,0.745762712,0.101694915,0.084745763
341,0.363636364,0.545454545,0.090909091,0,0.066666667,0.711111111,0.2,0,0.022222222,0.8,0.066666667,0.066666667,0.066666667,0,0,0.264150943,0.056603774,0.679245283,1,0,0.785714286,0.107142857,0.107142857
342,0.5,0.428571429,0.071428571,0,0.044444444,0.733333333,0.222222222,0,0,0.909090909,0,0,0.090909091,0,0.037037037,0.185185185,0.037037037,0.740740741,1,0.033898305,0.762711864,0.084745763,0.118644068
343,0.466666667,0.333333333,0.066666667,0.133333333,0.021276596,0.723404255,0.212765957,0.021276596,0.021276596,0.916666667,0,0,0,0.083333333,0,0.196428571,0.107142857,0.696428571,1,0,0.865384615,0.096153846,0.038461538
344,0.466666667,0.4,0.066666667,0.066666667,0,0.75,0.227272727,0,0.022727273,1,0,0,0,0,0.037037037,0.222222222,0.037037037,0.703703704,1,0.034482759,0.74137931,0.120689655,0.103448276
345,0.5,0.357142857,0.071428571,0.071428571,0.02173913,0.739130435,0.217391304,0,0.02173913,0.916666667,0,0,0.083333333,0,0.035714286,0.196428571,0.071428571,0.696428571,1,0,0.833333333,0.092592593,0.074074074
346,0.526315789,0.368421053,0.052631579,0.052631579,0,0.744186047,0.23255814,0.023255814,0,0.9,0,0,0.1,0,0,0.157894737,0.122807018,0.719298246,1,0.103448276,0.724137931,0.137931034,0.034482759
347,0.666666667,0.277777778,0.055555556,0,0.019230769,0.653846154,0.192307692,0.115384615,0.019230769,1,0,0,0,0,0,0.103448276,0.137931034,0.75862069,1,0.037735849,0.849056604,0.094339623,0.018867925
348,0.695652174,0.217391304,0.043478261,0.043478261,0,0.641509434,0.188679245,0.150943396,0.018867925,1,0,0,0,0,0.066666667,0.05,0.1,0.783333333,1,0,0.846153846,0.115384615,0.038461538
349,0.666666667,0.259259259,0.037037037,0.037037037,1,0,0,0,0,0,0.695652174,0.217391304,0.086956522,0,0.179104478,0.626865672,0.074626866,0.119402985,1,0.018518519,0.018518519,0.907407407,0.055555556
350,0.68,0.24,0.04,0.04,0,0,0,0,0,0.04,0.66,0.2,0.1,0,0.129032258,0.725806452,0.064516129,0.080645161,1,0.035714286,0,0.892857143,0.071428571
351,0.703703704,0.222222222,0.037037037,0.037037037,0,0.75,0.227272727,0,0.022727273,0,0,0,0,0,0.017241379,0,0.120689655,0.862068966,1,0.227272727,0.651515152,0.106060606,0.015151515
352,0.739130435,0.217391304,0.043478261,0,0,0.708333333,0.208333333,0.0625,0.020833333,1,0,0,0,0,0.016949153,0.033898305,0.13559322,0.813559322,1,0.15,0.733333333,0.1,0.016666667
353,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.018518519,0.62962963,0.185185185,0.166666667,0,0.083333333,0.75,0.083333333,0.083333333,1,0.018181818,0,0.909090909,0.072727273
354,0.75,0.208333333,0.041666667,0,1,0,0,0,0,0,0.62962963,0.185185185,0.185185185,0,0.081967213,0.721311475,0.098360656,0.098360656,1,0,0.018867925,0.924528302,0.056603774
355,0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.589285714,0.178571429,0.232142857,0,0.01754386,0.754385965,0.105263158,0.122807018,1,0.053571429,0,0.892857143,0.053571429
356,0.65,0.3,0.05,0,0.037037037,0.611111111,0.185185185,0.166666667,0,1,0,0,0,0,0.037037037,0.074074074,0.037037037,0.851851852,1,0,0.789473684,0.087719298,0.122807018
357,0.730769231,0.192307692,0.038461538,0.038461538,0,0.68,0.2,0.1,0.02,0,0,0,0,0,0.01754386,0,0.105263158,0.877192982,1,0.131147541,0.721311475,0.098360656,0.049180328
358,0.76,0.2,0.04,0,0,0.618181818,0.181818182,0.181818182,0.018181818,0,0,0,0,0,0.017241379,0,0.120689655,0.862068966,1,0.071428571,0.785714286,0.107142857,0.035714286
359,0.76,0.2,0.04,0,0,0.666666667,0.196078431,0.117647059,0.019607843,0,0,0,0,0,0.018867925,0,0.037735849,0.943396226,1,0.123076923,0.676923077,0.092307692,0.107692308
360,0.68,0.28,0.04,0,0.037037037,0.592592593,0.185185185,0.185185185,0,0,0,0,0,0,0.017241379,0,0.120689655,0.862068966,1,0.087719298,0.771929825,0.105263158,0.035087719
361,0.72,0.2,0.04,0.04,0,0,0,0,0,0.020833333,0.708333333,0.208333333,0.041666667,0.020833333,0.171875,0.703125,0.046875,0.078125,1,0,0,0.892857143,0.107142857
362,0.692307692,0.192307692,0.038461538,0.076923077,0.5,0.5,0,0,0,0,0.75,0.227272727,0.022727273,0,0.196969697,0.651515152,0.045454545,0.106060606,1,0,0.036363636,0.872727273,0.090909091
363,0.76,0.2,0.04,0,0,0,0,0,0,0,0.708333333,0.208333333,0.0625,0.020833333,0.176470588,0.647058824,0.088235294,0.088235294,1,0,0,0.943396226,0.056603774
364,0.65,0.25,0.1,0,0.020833333,0.708333333,0.1875,0.041666667,0.041666667,0.833333333,0,0,0.166666667,0,0.087719298,0.087719298,0.035087719,0.789473684,1,0.017241379,0.75862069,0.103448276,0.120689655
365,0.684210526,0.263157895,0.052631579,0,0,0.6875,0.208333333,0.083333333,0.020833333,0.857142857,0.142857143,0,0,0,0.090909091,0.127272727,0,0.781818182,1,0,0.728813559,0.118644068,0.152542373
366,0.636363636,0.272727273,0.045454545,0.045454545,0,0.744186047,0.23255814,0.023255814,0,0.555555556,0.111111111,0,0.333333333,0,0.053571429,0.107142857,0.053571429,0.785714286,1,0.066666667,0.7,0.133333333,0.1
367,0.714285714,0.238095238,0.047619048,0,0.021276596,0.70212766,0.212765957,0.063829787,0,0.75,0.25,0,0,0,0.034482759,0.068965517,0.103448276,0.793103448,1,0.116666667,0.733333333,0.1,0.05
368,0.666666667,0.296296296,0.037037037,0,0.021276596,0.659574468,0.212765957,0.106382979,0,0,0,0,0,0,0.036363636,0,0.054545455,0.909090909,1,0.164179104,0.626865672,0.119402985,0.089552239
369,0.730769231,0.192307692,0.038461538,0.038461538,0,0.68,0.2,0.1,0.02,0,0,0,0,0,0.066666667,0,0.1,0.833333333,1,0.103448276,0.75862069,0.103448276,0.034482759
370,0.730769231,0.192307692,0.038461538,0.038461538,0,0.68,0.2,0.1,0.02,0,0,0,0,0,0.070175439,0,0.052631579,0.877192982,1,0.098360656,0.721311475,0.098360656,0.081967213
371,0.571428571,0.357142857,0.071428571,0,0,0.755555556,0.222222222,0,0.022222222,0.846153846,0,0,0,0.153846154,0.033898305,0.186440678,0.118644068,0.661016949,1,0,0.846153846,0.115384615,0.038461538
372,0.538461538,0.384615385,0.076923077,0,0.022222222,0.755555556,0.2,0,0.022222222,0.785714286,0,0.071428571,0.142857143,0,0,0.218181818,0.090909091,0.690909091,1,0.018181818,0.8,0.109090909,0.072727273
373,0.5,0.416666667,0.083333333,0,0.022222222,0.755555556,0.2,0,0.022222222,0.857142857,0,0.071428571,0.071428571,0,0,0.224137931,0.137931034,0.637931034,1,0.019230769,0.846153846,0.115384615,0.019230769
374,0.625,0.3125,0.0625,0,0,0.70212766,0.212765957,0.063829787,0.021276596,0.9,0.1,0,0,0,0.035087719,0.175438596,0.087719298,0.701754386,1,0.018181818,0.781818182,0.127272727,0.072727273
375,0.533333333,0.333333333,0.066666667,0.066666667,0.02173913,0.739130435,0.217391304,0,0.02173913,0.909090909,0,0,0,0.090909091,0.05,0.166666667,0.116666667,0.666666667,1,0,0.882352941,0.098039216,0.019607843
376,0.461538462,0.384615385,0.076923077,0.076923077,0,0.755555556,0.222222222,0,0.022222222,0.928571429,0,0,0,0.071428571,0,0.240740741,0.074074074,0.685185185,1,0.018181818,0.8,0.109090909,0.072727273
377,0.692307692,0.192307692,0.038461538,0.076923077,0,0,0,0,0,0.020408163,0.693877551,0.204081633,0.081632653,0,0.14516129,0.725806452,0.048387097,0.080645161,1,0.017857143,0,0.892857143,0.089285714
378,0.703703704,0.185185185,0.037037037,0.074074074,0,0,0,0,0,0,0.772727273,0.227272727,0,0,0.181818182,0.666666667,0.060606061,0.090909091,1,0.035087719,0,0.877192982,0.087719298
379,0.692307692,0.192307692,0.038461538,0.076923077,0,0,0,0,0,0.021276596,0.723404255,0.212765957,0.042553191,0,0.169230769,0.692307692,0.061538462,0.076923077,1,0.018181818,0,0.909090909,0.072727273
380,0.72,0.2,0.04,0.04,0,0,0,0,0,0.02173913,0.739130435,0.217391304,0.02173913,0,0.181818182,0.681818182,0.060606061,0.075757576,1,0.017857143,0,0.892857143,0.089285714
381,0.62962963,0.296296296,0.037037037,0.037037037,0,0,0,0,0,0.043478261,0.673913043,0.217391304,0.043478261,0.02173913,0.174603175,0.682539683,0.031746032,0.111111111,1,0.033898305,0,0.847457627,0.118644068
382,0.692307692,0.192307692,0.038461538,0.076923077,0,0,0,0,0,0.018518519,0.62962963,0.185185185,0.148148148,0.018518519,0.071428571,0.803571429,0.035714286,0.089285714,1,0,0,0.877192982,0.122807018
383,0.703703704,0.185185185,0.037037037,0.074074074,0,0,0,0,0,0,0.68,0.2,0.12,0,0.129032258,0.709677419,0.064516129,0.096774194,1,0.018181818,0,0.909090909,0.072727273
384,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.016949153,0.576271186,0.169491525,0.220338983,0.016949153,0.01754386,0.789473684,0.105263158,0.087719298,1,0,0,0.943396226,0.056603774
385,0.703703704,0.185185185,0.037037037,0.074074074,0,0,0,0,0,0,0.596491228,0.175438596,0.210526316,0.01754386,0.017857143,0.785714286,0.089285714,0.107142857,1,0.018518519,0,0.925925926,0.055555556
386,0.76,0.2,0.04,0,0,0,0,0,0,0,0.586206897,0.172413793,0.24137931,0,0,0.8,0.090909091,0.109090909,1,0.035714286,0,0.892857143,0.071428571
387,0.695652174,0.260869565,0.043478261,0,0.666666667,0,0,0,0.333333333,0.01754386,0.578947368,0.175438596,0.228070175,0,0,0.745762712,0.152542373,0.101694915,1,0,0.04,0.96,0
388,0.68,0.28,0.04,0,0,1,0,0,0,0.035714286,0.553571429,0.178571429,0.232142857,0,0.048387097,0.693548387,0.14516129,0.112903226,1,0,0.02,0.98,0
389,0.692307692,0.192307692,0.038461538,0.076923077,0,1,0,0,0,0.01754386,0.578947368,0.175438596,0.210526316,0.01754386,0.017857143,0.785714286,0.089285714,0.107142857,1,0,0.018867925,0.924528302,0.056603774
390,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.016949153,0.576271186,0.169491525,0.220338983,0.016949153,0.017857143,0.803571429,0.089285714,0.089285714,1,0,0,0.925925926,0.074074074
391,0.692307692,0.230769231,0.038461538,0.038461538,0,0,0,0,0,0.018518519,0.611111111,0.185185185,0.185185185,0,0.095238095,0.698412698,0.111111111,0.095238095,1,0,0,0.980392157,0.019607843
392,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.01754386,0.596491228,0.175438596,0.192982456,0.01754386,0.055555556,0.833333333,0.018518519,0.092592593,1,0,0,0.862068966,0.137931034
393,0.739130435,0.217391304,0.043478261,0,1,0,0,0,0,0.016949153,0.576271186,0.169491525,0.237288136,0,0,0.833333333,0.074074074,0.092592593,1,0,0.018181818,0.890909091,0.090909091
394,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.016949153,0.576271186,0.169491525,0.220338983,0.016949153,0.019607843,0.882352941,0,0.098039216,1,0,0,0.847457627,0.152542373
395,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.016666667,0.566666667,0.166666667,0.233333333,0.016666667,0,0.9,0,0.1,1,0,0,0.847457627,0.152542373
396,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.016666667,0.566666667,0.166666667,0.233333333,0.016666667,0,0.865384615,0.038461538,0.096153846,1,0,0,0.877192982,0.122807018
397,0.708333333,0.208333333,0.041666667,0.041666667,1,0,0,0,0,0.017241379,0.586206897,0.172413793,0.224137931,0,0.017857143,0.803571429,0.089285714,0.089285714,1,0,0.018867925,0.924528302,0.056603774
398,0.76,0.2,0.04,0,0,0,0.5,0.5,0,0,0.618181818,0.163636364,0.2,0.018181818,0.033898305,0.728813559,0.118644068,0.118644068,1,0.018867925,0.018867925,0.924528302,0.037735849
399,0.76,0.2,0.04,0,0,0,0,0,0,0,0.596491228,0.175438596,0.228070175,0,0.032786885,0.721311475,0.147540984,0.098360656,1,0.019607843,0,0.980392157,0
400,0.76,0.2,0.04,0,0,0,0,0,0,0,0.586206897,0.172413793,0.24137931,0,0,0.846153846,0.038461538,0.115384615,1,0.033898305,0,0.847457627,0.118644068
401,0.75,0.208333333,0.041666667,0,0.5,0,0.5,0,0,0,0.641509434,0.169811321,0.169811321,0.018867925,0.087719298,0.754385965,0.035087719,0.122807018,1,0,0.035087719,0.842105263,0.122807018
402,0.5,0.416666667,0.083333333,0,0,0.75,0.227272727,0,0.022727273,0.8125,0.0625,0,0,0.125,0,0.269230769,0.038461538,0.692307692,1,0,0.754385965,0.122807018,0.122807018
403,0.5,0.416666667,0.083333333,0,0,0.739130435,0.217391304,0.02173913,0.02173913,0.928571429,0,0,0,0.071428571,0,0.26,0,0.74,1,0,0.745762712,0.101694915,0.152542373
404,0.466666667,0.4,0.066666667,0.066666667,0.021276596,0.70212766,0.212765957,0.063829787,0,0.916666667,0,0,0.083333333,0,0.018518519,0.203703704,0.055555556,0.722222222,1,0,0.8,0.109090909,0.090909091
405,0.571428571,0.357142857,0.071428571,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0.833333333,0,0,0,0.166666667,0.035087719,0.175438596,0.087719298,0.701754386,1,0,0.833333333,0.092592593,0.074074074
406,0.533333333,0.4,0.066666667,0,0.02173913,0.717391304,0.217391304,0.02173913,0.02173913,0.909090909,0,0,0.090909091,0,0.018518519,0.185185185,0.055555556,0.740740741,1,0.034482759,0.75862069,0.103448276,0.103448276
407,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.018518519,0.62962963,0.185185185,0.166666667,0,0.089285714,0.803571429,0.017857143,0.089285714,1,0.016949153,0,0.847457627,0.13559322
408,0.739130435,0.217391304,0.043478261,0,1,0,0,0,0,0.01754386,0.596491228,0.175438596,0.210526316,0,0.036363636,0.818181818,0.054545455,0.090909091,1,0,0.017857143,0.875,0.107142857
409,0.75,0.208333333,0.041666667,0,0,0,0,0,0,0.016949153,0.576271186,0.169491525,0.220338983,0.016949153,0.018867925,0.849056604,0.037735849,0.094339623,1,0,0,0.877192982,0.122807018
410,0.590909091,0.272727273,0.045454545,0.090909091,0,0.75,0.204545455,0.045454545,0,0.75,0,0.125,0.125,0,0.079365079,0.111111111,0.126984127,0.682539683,1,0.019230769,0.807692308,0.153846154,0.019230769
411,0.571428571,0.357142857,0.071428571,0,0,0.723404255,0.212765957,0.042553191,0.021276596,1,0,0,0,0,0,0.186440678,0.152542373,0.661016949,1,0.038461538,0.846153846,0.115384615,0
412,0.75,0.208333333,0.041666667,0,1,0,0,0,0,0,0.62962963,0.185185185,0.185185185,0,0.079365079,0.698412698,0.126984127,0.095238095,1,0,0.019607843,0.960784314,0.019607843
413,0.666666667,0.185185185,0.111111111,0.037037037,0,0,0,0,0,0.018518519,0.62962963,0.148148148,0.203703704,0,0.034482759,0.74137931,0.103448276,0.120689655,1,0.071428571,0,0.892857143,0.035714286
414,0.76,0.2,0.04,0,0,0,0,0,0,0,0.653846154,0.192307692,0.153846154,0,0.118644068,0.745762712,0.033898305,0.101694915,1,0.017241379,0,0.862068966,0.120689655
415,0.72,0.2,0.04,0.04,0,0,0,0,0,0.018867925,0.641509434,0.188679245,0.150943396,0,0.101694915,0.762711864,0.050847458,0.084745763,1,0.017857143,0,0.892857143,0.089285714
416,0.681818182,0.272727273,0.045454545,0,0.035087719,0.578947368,0.175438596,0.210526316,0,1,0,0,0,0,0.019607843,0.039215686,0,0.941176471,1,0,0.762711864,0.084745763,0.152542373
417,0.684210526,0.263157895,0.052631579,0,0.018867925,0.641509434,0.188679245,0.132075472,0.018867925,1,0,0,0,0,0,0.092592593,0.074074074,0.833333333,1,0.035087719,0.789473684,0.087719298,0.087719298
418,0.75,0.208333333,0.041666667,0,0.017241379,0.586206897,0.172413793,0.206896552,0.017241379,0,0,0,0,0,0.038461538,0,0,0.961538462,1,0,0.762711864,0.084745763,0.152542373
419,0.730769231,0.230769231,0.038461538,0,0,0,0,0,0,0,0.70212766,0.212765957,0.085106383,0,0.180555556,0.597222222,0.125,0.097222222,1,0,0,1,0
420,0.708333333,0.208333333,0.041666667,0.041666667,1,0,0,0,0,0.020833333,0.708333333,0.208333333,0.0625,0,0.15942029,0.652173913,0.115942029,0.072463768,1,0,0.02,0.98,0
421,0.730769231,0.192307692,0.038461538,0.038461538,0,0,0,0,0,0,0.666666667,0.196078431,0.137254902,0,0.109375,0.6875,0.109375,0.09375,1,0.037735849,0,0.943396226,0.018867925
422,0.692307692,0.230769231,0.038461538,0.038461538,0,0.66,0.2,0.12,0.02,1,0,0,0,0,0.070175439,0.01754386,0.052631579,0.859649123,1,0.083333333,0.716666667,0.116666667,0.083333333
423,0.666666667,0.208333333,0.041666667,0.083333333,0.019607843,0.666666667,0.196078431,0.098039216,0.019607843,1,0,0,0,0,0.034482759,0.034482759,0.103448276,0.827586207,1,0.053571429,0.803571429,0.089285714,0.053571429
424,0.678571429,0.214285714,0.035714286,0.071428571,0,0.6875,0.208333333,0.083333333,0.020833333,0,0,0,0,0,0,0,0.074074074,0.925925926,1,0.153846154,0.661538462,0.107692308,0.076923077
425,0.739130435,0.217391304,0.043478261,0,0,0.755555556,0.222222222,0,0.022222222,0.666666667,0,0,0.333333333,0,0.017241379,0.034482759,0.120689655,0.827586207,1,0.174603175,0.698412698,0.095238095,0.031746032
426,0.75,0.208333333,0.041666667,0,0.02173913,0.739130435,0.217391304,0,0.02173913,0,0,0,0,0,0.079365079,0,0.126984127,0.793650794,1,0.15,0.75,0.083333333,0.016666667
427,0.692307692,0.192307692,0.038461538,0.076923077,0.021276596,0.70212766,0.212765957,0.042553191,0.021276596,0,1,0,0,0,0.081967213,0.016393443,0.098360656,0.803278689,1,0.103448276,0.75862069,0.103448276,0.034482759
428,0.666666667,0.285714286,0.047619048,0,0,0.6875,0.208333333,0.104166667,0,1,0,0,0,0,0.016666667,0.083333333,0.15,0.75,1,0.107142857,0.767857143,0.125,0
429,0.703703704,0.222222222,0.037037037,0.037037037,0,0.717391304,0.217391304,0.043478261,0.02173913,0,0,0,0,0,0.016949153,0,0.13559322,0.847457627,1,0.19047619,0.682539683,0.111111111,0.015873016
