,"('S', ('VP',))","('S', ('VP', 'NP'))","('S', ('NP', 'VP'))","('S', ('NP', 'S'))","('S', ('S', 'NP'))","('VP', ('VP', 'NP'))","('VP', ('V',))","('VP', ('NP', 'VP'))","('VP', ('NP', 'V'))","('VP', ('V', 'NP'))","('NP', 'np')","('NP', ('NP', 'NP'))","('V', 'v')"
424,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
425,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
426,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
427,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
428,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
429,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
430,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
431,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
432,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
433,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
434,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
435,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
436,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
437,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
438,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
439,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
440,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
441,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
442,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
443,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
444,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
445,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
446,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
447,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
448,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
449,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
450,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
451,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
452,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
453,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
454,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
455,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
456,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
457,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
458,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
459,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
460,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
461,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
462,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
463,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
464,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
465,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
466,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
467,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
468,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
469,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
470,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
471,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
472,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
473,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
474,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
475,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
476,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
477,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
478,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
479,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
480,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
481,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
482,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
483,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
484,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
485,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
486,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
487,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
488,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
489,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
490,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
491,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
492,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
493,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
494,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
495,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
496,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
497,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
498,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
499,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
500,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
501,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
502,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
503,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
504,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
505,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
506,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
507,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
508,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
509,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
510,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
511,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
512,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
513,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
514,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
515,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
516,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
517,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
518,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
519,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
520,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
521,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
522,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
523,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
524,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
525,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
526,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
527,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
528,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
529,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
530,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
531,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
532,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
533,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
534,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
535,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
536,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
537,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
538,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
539,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
540,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
541,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
542,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
543,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
544,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
545,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
546,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
547,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
548,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
549,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
550,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
551,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
552,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
553,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
554,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
555,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
556,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
557,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
558,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
559,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
560,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
561,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
562,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
563,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
564,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
565,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
566,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
567,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
568,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
569,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
570,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
571,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
572,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
573,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
574,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
575,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
576,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
577,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
578,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
579,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
580,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
581,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
582,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
583,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
584,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
585,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
586,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
587,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
588,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
589,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
590,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
591,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
592,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
593,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
594,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
595,0.6666666666666666,0.0,0.2857142857142857,0.047619047619047616,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
596,0.7142857142857143,0.0,0.23809523809523808,0.0,0.047619047619047616,0.0,0.9,0.0,0.1,0.0,1.0,0.0,1.0
597,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
598,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
599,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
600,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
601,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
602,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
603,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
604,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
605,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
606,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
607,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
608,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
609,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
610,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
611,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
612,0.9,0.0,0.1,0.0,0.0,0.047619047619047616,0.7142857142857143,0.0,0.23809523809523808,0.0,1.0,0.0,1.0
613,1.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,1.0,0.0,1.0
614,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
615,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
616,1.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.7142857142857143,0.25,0.0,0.0,1.0,0.0,1.0
617,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
618,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
619,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.0,0.95,0.0,0.0,0.05,1.0,0.0,1.0
620,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
621,0.7142857142857143,0.0,0.0,0.25,0.03571428571428571,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
622,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
623,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
624,0.95,0.05,0.0,0.0,0.0,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,1.0,0.0,1.0
625,0.7037037037037037,0.037037037037037035,0.0,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
626,0.7407407407407407,0.0,0.0,0.25925925925925924,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,1.0,0.0,1.0
