,"('NP', 'np')","('NP', ('NP', 'NP'))","('S', ('NP', 'S'))","('S', ('NP', 'VP'))","('S', ('S', 'NP'))","('S', ('VP', 'NP'))","('S', ('VP',))","('V', 'v')","('VP', ('NP', 'V'))","('VP', ('NP', 'VP'))","('VP', ('V', 'NP'))","('VP', ('V',))","('VP', ('VP', 'NP'))"
801,0.956521739,0.043478261,0.086206897,0.034482759,0.051724138,0,0.827586207,1,0.153846154,0.038461538,0.019230769,0.788461538,0
802,1,0,0,0.076923077,0.038461538,0,0.884615385,1,0.142857143,0.107142857,0.035714286,0.714285714,0
803,0.956521739,0.043478261,0.107142857,0.071428571,0,0.017857143,0.803571429,1,0.134615385,0,0.019230769,0.807692308,0.038461538
804,0.956521739,0.043478261,0.038461538,0.115384615,0,0.057692308,0.788461538,1,0.156862745,0.019607843,0.019607843,0.803921569,0
805,1,0,0.037735849,0.018867925,0.018867925,0.037735849,0.886792453,1,0.06557377,0.180327869,0.016393443,0.737704918,0
806,1,0,0.037735849,0.132075472,0.018867925,0.037735849,0.773584906,1,0.090909091,0.072727273,0,0.818181818,0.018181818
807,1,0,0.161290323,0.080645161,0.032258065,0.016129032,0.709677419,1,0.018867925,0.037735849,0,0.924528302,0.018867925
808,0.956521739,0.043478261,0.018867925,0.169811321,0.037735849,0,0.773584906,1,0.036363636,0.090909091,0.036363636,0.836363636,0
809,1,0,0.037037037,0.185185185,0.037037037,0,0.740740741,1,0.037037037,0.074074074,0.037037037,0.851851852,0
810,1,0,0.122807018,0.070175439,0,0.035087719,0.771929825,1,0.035087719,0.087719298,0,0.842105263,0.035087719
811,0.916666667,0.083333333,0.037037037,0.185185185,0.037037037,0.018518519,0.722222222,1,0.038461538,0.038461538,0.019230769,0.903846154,0
812,1,0,0,0.22,0,0.06,0.72,1,0.096153846,0.038461538,0.019230769,0.846153846,0
813,0.916666667,0.083333333,0.089285714,0.089285714,0.017857143,0.017857143,0.785714286,1,0.056603774,0.056603774,0.037735849,0.849056604,0
814,0.956521739,0.043478261,0.018518519,0.092592593,0.055555556,0.018518519,0.814814815,1,0.22,0,0,0.78,0
815,0.88,0.12,0,0.098039216,0.019607843,0.039215686,0.843137255,1,0.196078431,0,0,0.784313725,0.019607843
816,0.956521739,0.043478261,0,0,0.019607843,0,0.980392157,1,0.264150943,0.056603774,0.056603774,0.622641509,0
817,0.956521739,0.043478261,0.054545455,0.018181818,0.036363636,0.018181818,0.872727273,1,0.211538462,0.038461538,0.019230769,0.730769231,0
818,0.956521739,0.043478261,0.018518519,0.074074074,0.055555556,0,0.851851852,1,0.24,0,0.02,0.74,0
819,1,0,0.019607843,0.058823529,0,0.019607843,0.901960784,1,0.048387097,0.177419355,0.032258065,0.725806452,0.016129032
820,1,0,0.107142857,0,0,0,0.892857143,1,0,0.1875,0.03125,0.75,0.03125
821,0.916666667,0.083333333,0.019607843,0.137254902,0,0.039215686,0.803921569,1,0.16,0,0.04,0.8,0
822,1,0,0.107142857,0.071428571,0,0.071428571,0.75,1,0.137254902,0.019607843,0,0.843137255,0
823,1,0,0,0.156862745,0.019607843,0.019607843,0.803921569,1,0.12962963,0.055555556,0.018518519,0.777777778,0.018518519
